'id','coverage','number_of_frames','scanned','medium','print_type','physical_location','remarks','created','last_modified','collection_id','frame_size_id','scale_id'
'7edcfc84-c70e-4c10-a576-53756c3d6642','Full',854,0,'Print','B&W','FC18C','','2018-02-07 16:10:41.784462+00','2018-02-07 16:10:41.784456+00','cebd7a60-1e9d-46e4-9a92-3942fa964db2','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'1a764a9d-4100-46f4-b06b-7a26104c01da','Full',1000,0,'Print','B&W','FC 18C','','2018-02-07 16:10:41.784462+00','2018-02-07 16:10:41.784456+00','cebd7a60-1e9d-46e4-9a92-3942fa964db2','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'9a0b9989-e0bd-4b21-a500-c6c7f05ea995','Partial',16,0,'Print','B&W','Comal','','2018-02-07 16:08:27.538506+00','2018-04-07 17:48:40.677067+00','19d5e4a7-ba00-4369-b79d-db9e025ce1af','e02065f0-62c4-492c-ae83-7f94868bbb71','037cacd3-584d-4571-adc9-f329f959d251'
'8a017c87-d63b-4a1f-83c4-784775b8244c','Full',1000,0,'Print','B&W','FC18C','','2018-02-07 16:10:41.784462+00','2018-02-07 16:10:41.784456+00','cebd7a60-1e9d-46e4-9a92-3942fa964db2','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'baddb044-29f7-44a5-be7c-478ea0b2af72','Partial',6,0,'Print','B&W','Commanche','','2018-02-07 16:08:27.538506+00','2018-04-07 17:48:40.678812+00','19d5e4a7-ba00-4369-b79d-db9e025ce1af','e02065f0-62c4-492c-ae83-7f94868bbb71','037cacd3-584d-4571-adc9-f329f959d251'
'393591f3-7e7d-4ba9-9a89-f8184ad680ce','Full',15,0,'Print','B&W','FC36C','','2018-02-07 16:10:44.753486+00','2018-02-07 16:10:44.75347+00','6a54be0f-f93e-4568-b5f8-591a69b0a7f7','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'8479270c-42ad-45b1-9adf-0397ac562f0a','Partial',255,0,'Print','B&W','Photo Room - Reeves','','2018-08-08 20:18:29.097876+00','2018-08-08 20:18:29.097897+00','31a8c155-d1ce-4f32-86d9-d4cc1f313361','a3b9aa31-af6d-4052-8f73-552545a13e09','55030829-051c-4b65-811a-5baff898a5c1'
'57cfb9bb-d1d8-484a-afd0-0ec8fa793d5d','Full',109,0,'Print','B&W','Photo Room - Reeves','Contains rolls 2-11.','2018-08-08 20:18:29.099804+00','2018-08-08 20:18:29.099826+00','31a8c155-d1ce-4f32-86d9-d4cc1f313361','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'0c340568-6361-463f-b959-9437a3f6a8ea','Full',1493,0,'Print','B&W','FC34E','
','2018-02-07 16:10:44.753486+00','2018-02-07 16:10:44.75347+00','6a54be0f-f93e-4568-b5f8-591a69b0a7f7','a3b9aa31-af6d-4052-8f73-552545a13e09','bce645b2-0e65-4cca-b61f-b704fbcda82e'
'd5ca370b-79d7-401a-94e3-69c748ee2d69','Full',313,0,'Print','B&W','FC23F','Contains rolls 1-13.  Some duplicates.Midland-Ector
Midland-Ector','2018-02-07 16:10:47.590432+00','2018-04-07 23:04:46.764951+00','807b4d22-06dc-4393-aec2-b260112a7b63','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'34972675-1f8a-4033-a528-ca9645dd7942','Partial',55,0,'Print','B&W','Ellis','frames from roll 3','2018-04-07 23:21:42.323557+00','2018-04-07 23:21:42.323578+00','87099ce7-e6c7-4b9a-9071-a4e08d6c48bd','e02065f0-62c4-492c-ae83-7f94868bbb71','2b35500b-f5e8-4a7f-926f-031b30adb637'
'802c31e0-b0e4-45b7-a9d0-c87826f3160d','Full',452,0,'Print','B&W','FC39F','','2018-02-07 16:10:48.599208+00','2018-02-07 16:10:48.599188+00','509ea31c-c789-4fd6-98c4-19cea9fefd30','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'b6207420-39aa-49e6-877f-84781c7ff4af','Full',404,0,'Print','B&W','FC27D','','2018-02-07 16:10:52.247136+00','2018-02-07 16:10:52.24713+00','52a62bc6-68b7-437b-afe5-6f5ea879c87b','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'd32c8588-c28b-4ac5-a5d4-07c26d5ee2fa','Full',528,0,'Print','B&W','FC45A','','2018-02-07 16:10:57.086193+00','2018-02-07 16:10:57.086187+00','21c5bb65-eb6a-4df1-baa9-b1f27cf79331','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'6cd6ba6d-570a-47a3-9078-c25ed4e795b3','Full',546,0,'Print','B&W','FC10C','','2018-02-07 16:10:59.803269+00','2018-02-07 16:10:59.803252+00','0c06ed1b-143f-41cf-9bb2-b9cec4e0f20d','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'3160afed-eaaf-4b4b-8c0d-78956b60d460','Partial',30,0,'Print','B&W','Mitchell','Champion Creek Reservoir, Westbrook, Colorado City, Loraine','2018-02-07 16:17:22.800802+00','2018-04-07 18:43:26.731991+00','5d1c7b5c-7cf9-482a-bf77-75ef5ce0b47c','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'cf7977f3-5db7-44c5-9cb7-a9043767a655','Full',324,0,'Print','B&W','Grayson','','2018-02-07 16:10:48.599208+00','2018-04-07 21:44:34.066592+00','509ea31c-c789-4fd6-98c4-19cea9fefd30','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'986f60c5-b814-45ae-a8c5-dedb231a2b40','Partial',11,0,'Print','B&W','Blanco','','2018-02-07 16:08:27.538506+00','2018-04-07 23:27:12.639043+00','19d5e4a7-ba00-4369-b79d-db9e025ce1af','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','037cacd3-584d-4571-adc9-f329f959d251'
'088075bc-f1b8-4d5a-9338-eace671dcbbd','Partial',2,2,'Print','B&W','Photo Room - Aransas','Copano Bay East, Holiday Beach
Q:\Historic_Images\GLO\Index\footprints\GLO_132','2018-03-21 20:17:13.27932+00','2018-04-04 18:17:50.302905+00','bf3cf7ca-486b-463f-afb3-91946f0cf543','a3b9aa31-af6d-4052-8f73-552545a13e09','d368109b-8827-48ec-b22d-12f88f7ec637'
'fbfa3229-65c1-40d4-a292-bb4e8fb98108','Partial',23,0,'Print','B&W','Throckmorton','Woodson','2018-02-07 16:08:27.538506+00','2018-04-07 16:38:05.755174+00','19d5e4a7-ba00-4369-b79d-db9e025ce1af','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','037cacd3-584d-4571-adc9-f329f959d251'
'b90e45da-a80f-41a9-8848-4f400e28aa7b','Full',167,0,'Print','B&W','FC26E','LAKE TEXOMA','2018-02-07 16:11:07.579478+00','2018-02-07 16:11:07.579472+00','fab5f6ab-fde0-40ae-9cb3-57c4a90afb10','a3b9aa31-af6d-4052-8f73-552545a13e09','44227738-419c-4ea8-9974-f9a3622bf971'
'cd93e25d-2bb6-4424-9762-63b4d4d8ff1b','Full',622,0,'Print','B&W','FC04C','','2018-02-07 16:11:11.249031+00','2018-02-07 16:11:11.249012+00','3dd8f211-dbdd-46d3-9f96-f03b7a437d20','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'0f0b7068-2455-40a3-83ca-d8275164ec22','Full',490,0,'Print','B&W','FC02E','','2018-02-07 16:11:14.577705+00','2018-02-07 16:11:14.577687+00','1c26a932-7de3-4835-bf81-7eb1bd1a1c87','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'48ac02da-1b41-4ecb-8337-6c3111e5e9ea','Full',290,0,'Print','B&W','FC05E','','2018-02-07 16:11:15.184588+00','2018-02-07 16:11:15.184571+00','4e0f8cb9-d739-4d37-b0e6-d2104859e9d0','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'6b49697e-046f-432c-9388-06fad2815a2b','Partial',50,0,'Print','B&W','FF - Johnson','','2018-08-08 20:26:56.673419+00','2018-08-08 20:26:56.67344+00','a8e81b81-bf28-40f3-8508-1674d62f4005','d5fd4ac4-af62-4cf6-bdad-b47d0e82d1d2','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'5c024ccb-17a5-45c6-97f5-98327a45862c','Full',530,0,'Print','B&W','FC38C','','2018-02-07 16:11:16.598151+00','2018-02-07 16:11:16.598133+00','3ab20909-3e77-4fcb-baa0-42c9e4f670e7','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'4c5acc35-c93e-4721-a6fa-24d180c489fd','Partial',8,0,'Print','B&W','Crockett','','2018-04-07 18:43:38.636512+00','2018-04-07 18:43:38.636533+00','60167fd9-bb07-486a-92b7-8fe605880ea9','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','00107941-0f8d-4c9d-8286-333e0edcce0d'
'90130907-d4cd-4e7d-bf8d-f8de5bd55f77','Partial',0,0,'Print','B&W','Colman','','2018-04-07 23:46:48.731397+00','2018-04-07 23:46:48.731416+00','19d5e4a7-ba00-4369-b79d-db9e025ce1af','e02065f0-62c4-492c-ae83-7f94868bbb71','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'fe99f1a1-029f-4b07-ad5d-50b85044bcac','Full',893,0,'Print','B&W','FC15D','Contains portions of rolls 1-5.
Contains portions of rolls 1-5.
Contains portions of rolls 1-5.
Contains portions of rolls 1-5.','2018-02-07 16:11:15.633159+00','2018-04-24 21:26:22.024528+00','94dd598c-faf4-4b8e-a004-bc93c3e82965','a3b9aa31-af6d-4052-8f73-552545a13e09','8a22eb54-1957-4c22-ac67-9b8ce8110c38'
'44f3b6da-8c9b-49e9-b2b6-14bd9a5bf361','Partial',4,4,'Print','B&W','Photo Room - Aransas','Copano Bay, Copano Village, Aransas County Airport partial
Q:\Historic_Images\GLO\Index\footprints\GLO','2018-03-21 20:29:27.027075+00','2018-04-04 18:18:26.343761+00','4b2fdf65-3b6c-44c9-a326-088c325a7bd5','a3b9aa31-af6d-4052-8f73-552545a13e09','bf3e85b0-5aeb-4df2-a0f6-7472ad6f8b44'
'b1f67a1f-eaf5-44e0-acce-5ff8a624eba9','Partial',13,0,'Print','B&W','Childress','Childress, Baylor Lake, Lake Childress, Carey, Kirkland, Tell','2018-02-07 16:20:43.294846+00','2018-04-07 14:10:43.246704+00','c8c55316-4f27-4430-8fbc-3907285b4f32','e02065f0-62c4-492c-ae83-7f94868bbb71','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'018c8318-a5d9-4af9-b4ac-5a52f333138a','Partial',156,0,'Print','B&W','Taylor','Soil Survey Field Sheet','2018-02-07 16:14:53.770449+00','2018-04-07 16:43:57.509264+00','1e1c05d6-b8f2-4c70-917e-0bd13cf2d875','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'c87d591c-4486-4b41-9e17-5ba45d53abb4','Full',231,0,'Print','B&W','FC27D','Alternating Frames','2018-02-07 16:11:21.852963+00','2018-02-07 16:11:21.852958+00','937d8ccb-396c-410b-a730-d086a7ea88d5','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'5c72df22-4cdd-4519-ba18-21456385d720','Full',305,0,'Print','B&W','FC41C','6 PROOF','2018-02-07 16:11:21.852963+00','2018-02-07 16:11:21.852958+00','937d8ccb-396c-410b-a730-d086a7ea88d5','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'803b85f5-85b5-49aa-a487-81eb0a3a4fa9','Partial',0,0,'Print','B&W','Burnet','','2018-04-07 23:45:25.03442+00','2018-04-07 23:45:25.034441+00','8ae46332-7bf2-4626-91b0-56eaadb4c201','e02065f0-62c4-492c-ae83-7f94868bbb71','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'1903d392-4f9b-456a-b3d8-f0caee7ea2ae','Partial',50,0,'Print','B&W','FF - Bell','','2018-08-08 20:27:28.35128+00','2018-08-08 20:27:28.351301+00','2b395200-340f-451a-a16c-9a8003a1ab8c','d5fd4ac4-af62-4cf6-bdad-b47d0e82d1d2','2b35500b-f5e8-4a7f-926f-031b30adb637'
'f3a30bed-5505-4d69-87f3-7c0ea5035cd3','Partial',8,0,'Print','B&W','Franklin','','2018-04-07 18:47:09.445204+00','2018-04-07 18:47:09.445224+00','201709a1-cc2a-4a14-a649-3107329762da','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','5da5dafc-e3df-464f-83db-746dcb0f7de7'
'c0ead2ee-f38a-4767-9a19-f86909a3bff2','Partial',5,0,'Print','B&W','Starr','','2018-04-07 16:39:10.493745+00','2018-04-07 19:36:45.570745+00','e08325cb-5a03-470e-af5d-166fdbee08d0','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'd0173b0c-c3e2-4268-b3f4-073c8bbb0d70','Full',336,0,'Print','B&W','FC47C','','2018-02-07 16:11:21.852963+00','2018-02-07 16:11:21.852958+00','937d8ccb-396c-410b-a730-d086a7ea88d5','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'2db1080a-b5b8-4a4b-b6d4-5cb9c6272f18','Full',399,0,'Print','B&W','FC47E','Rolls 1-17.','2018-02-07 16:11:21.852963+00','2018-02-07 16:11:21.852958+00','937d8ccb-396c-410b-a730-d086a7ea88d5','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'12ecf423-40df-42f9-bf43-1ab191f36cd7','Full',421,0,'Print','B&W','FC25C','FINAL','2018-02-07 16:11:21.852963+00','2018-02-07 16:11:21.852958+00','937d8ccb-396c-410b-a730-d086a7ea88d5','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'cceaf1e9-cb2d-4c01-9d8e-2187b39ca8b3','Full',456,0,'Print','B&W','FC41C','6 PROOF--Duplicates','2018-02-07 16:11:21.852963+00','2018-02-07 16:11:21.852958+00','937d8ccb-396c-410b-a730-d086a7ea88d5','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'8310a572-23df-4a3d-b2dc-590e5cd6a18c','Full',480,0,'Print','B&W','FC26C','','2018-02-07 16:11:25.664616+00','2018-02-07 16:11:25.66461+00','531594f8-0cb1-442f-9f0d-839d20e617d4','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'31ee1590-c088-411f-b81d-6486c0df2fab','Full',483,0,'Print','B&W','FC 5C','','2018-02-07 16:11:28.225554+00','2018-02-07 16:11:28.225536+00','0cef28fb-7c9b-4e52-b6c9-01bde5cecf83','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'4d0de139-bf22-489a-8c26-60b6b5535e3f','Partial',6,0,'Print','B&W','Camp','Pittsburg, Pine, Newsome','2018-04-07 14:11:04.018695+00','2018-04-07 14:11:04.018715+00','07c1cb00-ecd3-4201-bdec-756b34e2c539','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','2b35500b-f5e8-4a7f-926f-031b30adb637'
'9eb153fb-8337-4a83-9633-4b0f4f678c5e','Full',350,0,'Print','B&W','Bexar','','2018-02-07 16:11:25.664616+00','2018-04-07 15:12:15.005227+00','531594f8-0cb1-442f-9f0d-839d20e617d4','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'dc1d2a9a-baae-442d-9a9b-0ebba9f6086d','Full',244,0,'Print','B&W','FC26D','','2018-02-07 16:11:44.764742+00','2018-02-07 16:11:44.764736+00','6f6ebe02-15f4-43b7-8cf1-7206449f83e5','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'af16c42d-2f2c-4684-bf7d-77da120e630a','Full',56,0,'Print','B&W','FC07G','','2018-02-07 16:11:47.894097+00','2018-02-07 16:11:47.894091+00','d1ba4cee-2a67-4c38-879a-dca05f6329a6','a3b9aa31-af6d-4052-8f73-552545a13e09','3817b188-a25a-44ee-b667-c36916463d87'
'c46821bb-74d4-4976-af94-6b891d98e22d','Full',63,0,'Print','B&W','FC25H','','2018-02-07 16:12:04.500755+00','2018-02-07 16:12:04.50075+00','c8a53be1-f017-4ebf-905c-44b442a81ab4','a3b9aa31-af6d-4052-8f73-552545a13e09','81bb8b5d-60a0-4311-ad28-33bca8d1a86a'
'68ed44b8-d452-4f08-a836-85da7292fc06','Full',48,0,'Print','B&W','FC10G','','2018-02-07 16:12:05.088214+00','2018-02-07 16:12:05.088208+00','7c02a57b-e5c7-4672-950a-abe8f57c603d','a3b9aa31-af6d-4052-8f73-552545a13e09','3817b188-a25a-44ee-b667-c36916463d87'
'54290d88-744b-4ba2-8cb1-6f29849a6e19','Full',63,0,'Print','B&W','FC10G','','2018-02-07 16:12:05.088214+00','2018-02-07 16:12:05.088208+00','7c02a57b-e5c7-4672-950a-abe8f57c603d','a3b9aa31-af6d-4052-8f73-552545a13e09','3817b188-a25a-44ee-b667-c36916463d87'
'36bae7c6-4c19-43b6-af0b-a0daccc9438e','Full',30,0,'Print','B&W','FCO4C','','2018-02-07 16:12:05.088214+00','2018-02-07 16:12:05.088208+00','7c02a57b-e5c7-4672-950a-abe8f57c603d','a3b9aa31-af6d-4052-8f73-552545a13e09','966c7989-c863-44ee-a72a-d46d2d7316c1'
'4ac48dcb-cbbd-4eee-8de8-747bd6446163','Full',59,0,'Print','B&W','FC04F','','2018-02-07 16:12:05.088214+00','2018-02-07 16:12:05.088208+00','7c02a57b-e5c7-4672-950a-abe8f57c603d','a3b9aa31-af6d-4052-8f73-552545a13e09','966c7989-c863-44ee-a72a-d46d2d7316c1'
'e6153af9-7851-4344-8de9-ddf5a423feed','Partial',7,0,'Print','B&W','Ochiltree','Perrytown, Farnsworth, Wolf Creek Park','2018-04-07 18:57:03.868711+00','2018-04-07 18:57:03.868731+00','4325d78f-245a-4df0-b025-3255456c41ae','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'36d71857-a7f2-49e0-b7bd-29c94386679c','Partial',4,4,'Print','B&W','Photo Room - Refugio','Copano Bay North
Q:\Historic_Images\GLO\Index\footprints\GLO_131','2018-03-26 14:25:52.767683+00','2018-04-04 18:22:12.492615+00','3c174858-2033-432c-8c4b-6e715cf9fde4','a3b9aa31-af6d-4052-8f73-552545a13e09','d368109b-8827-48ec-b22d-12f88f7ec637'
'34f6e709-4998-4c3a-891e-cbbf3134be01','Partial',2,0,'Print','B&W','Briscoe','Silverton, Quitaque','2018-02-07 16:22:56.729348+00','2018-04-07 14:16:05.076282+00','7b242374-ce69-49b3-a974-ed17c30e4528','e02065f0-62c4-492c-ae83-7f94868bbb71','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'e33ef683-3d98-472a-b154-0c1ad873da19','Partial',40,0,'Print','B&W','El Paso','','2018-04-07 23:47:49.233459+00','2018-04-07 23:47:49.233481+00','72ac5527-86f1-40b0-8b39-37c9ec4e536c','d5fd4ac4-af62-4cf6-bdad-b47d0e82d1d2','2b35500b-f5e8-4a7f-926f-031b30adb637'
'87b5a844-6f18-4e64-ab84-9bbb3077a500','Partial',16,0,'Print','B&W','Randall','','2018-04-07 16:48:47.98511+00','2018-04-07 21:50:23.733818+00','254739c9-2bd5-4ea2-926b-11ab08711d1d','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','2b35500b-f5e8-4a7f-926f-031b30adb637'
'36cf176a-7bb0-4bdd-9a88-9f91697371f1','Full',42,0,'Print','B&W','FC38E','Contains Portions of Rolls 1','2018-02-07 16:12:11.85983+00','2018-02-07 16:12:11.859812+00','f3036923-8fc4-429b-b7d1-535bff467791','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'd2ac516d-4f63-49b5-a524-67c1ae9654c4','Full',466,0,'Print','B&W','FC38D','Contains Rolls 1 - 7.','2018-02-07 16:12:11.85983+00','2018-02-07 16:12:11.859812+00','f3036923-8fc4-429b-b7d1-535bff467791','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'5a1bc4f4-1249-42b5-a8b2-d6a96f4ce26b','Full',262,0,'Print','B&W','FC24F','','2018-02-07 16:12:12.904617+00','2018-02-07 16:12:12.904611+00','54126a0d-fee6-49d0-b213-3f56e953a90b','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'cf1b7054-28d5-41c0-b72b-34c727f164bc','Full',394,0,'Print','B&W','FC24C','Contains roll 1.','2018-02-07 16:12:20.444449+00','2018-02-07 16:12:20.444443+00','364599c1-fc6e-4fc4-8c8c-428dc0680e23','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'4b9ca66b-9231-41b2-879e-93b1c38d6ff9','Full',1625,0,'Print','B&W','FC14D & 14E','Contains portions of rolls 3-8.
Contains portions of rolls 3-8.
Contains portions of rolls 3-8.
Contains portions of rolls 3-8.
Contains portions of rolls 3-8.','2018-02-07 16:12:14.37061+00','2018-06-11 15:55:19.311908+00','48b80538-28b3-4fc0-a576-aea0e2fd222d','a3b9aa31-af6d-4052-8f73-552545a13e09','ec4de416-dfb2-42f0-bb48-3debcea5c733'
'1667ba34-e73d-4985-9e03-107218fdbb6e','Full',260,0,'Print','B&W','FC 36C','','2018-02-07 16:12:25.594772+00','2018-02-07 16:12:25.594755+00','f7673da6-cd0f-4ac0-9e8a-cf412e05ba49','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'e8f2305f-88db-4a4b-b178-61024be6f4b3','Full',348,0,'Print','B&W','FC47E','Preliminary','2018-02-07 16:12:25.594772+00','2018-02-07 16:12:25.594755+00','f7673da6-cd0f-4ac0-9e8a-cf412e05ba49','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'dd626b21-3dc6-4ce6-aa11-ebb85ebbb4fc','Full',350,0,'Print','B&W','FC47A','','2018-02-07 16:12:25.594772+00','2018-02-07 16:12:25.594755+00','f7673da6-cd0f-4ac0-9e8a-cf412e05ba49','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'83192a10-c066-4641-9ca4-c2e269462186','Full',396,0,'Print','B&W','FC24D','','2018-02-07 16:12:25.594772+00','2018-02-07 16:12:25.594755+00','f7673da6-cd0f-4ac0-9e8a-cf412e05ba49','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'34e7b514-c77b-419f-9494-50756be005a9','Full',456,0,'Print','B&W','FC40D','','2018-02-07 16:12:25.594772+00','2018-02-07 16:12:25.594755+00','f7673da6-cd0f-4ac0-9e8a-cf412e05ba49','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'6352d6b1-1cc2-4b7f-ab1a-34f5cc598131','Full',248,0,'Print','B&W','FC47D','Rolls 1-16.','2018-02-07 16:12:25.594772+00','2018-02-07 16:12:25.594755+00','f7673da6-cd0f-4ac0-9e8a-cf412e05ba49','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'01dce06a-1391-433f-9424-b3afeae1895f','Partial',0,0,'Print','B&W','Matagorda','','2018-04-08 00:01:32.782293+00','2018-04-08 00:01:32.782314+00','bf392e65-4cba-41c9-82f8-21a354430b28','e02065f0-62c4-492c-ae83-7f94868bbb71','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'016920ee-27a8-4bd7-b3e0-d23c3de44b51','Partial',58,58,'Print','B&W','Photo Room - Calhoun','Matagorda Island
Q:\Historic_Images\GLO\Index\footprints\GLO_79','2018-03-26 14:27:15.526195+00','2018-04-04 16:59:55.389488+00','6277717e-ba16-4b50-8034-985bcd8d5c1b','a3b9aa31-af6d-4052-8f73-552545a13e09','bf3e85b0-5aeb-4df2-a0f6-7472ad6f8b44'
'c28fc712-d583-4b02-a070-3aa881889004','Partial',15,0,'Print','B&W','Carson','','2018-02-07 16:13:54.115274+00','2018-04-07 14:17:23.567368+00','f44ec0aa-afa4-41fc-a71d-9ccd8caee476','e02065f0-62c4-492c-ae83-7f94868bbb71','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'b671a33b-ca1e-4f39-9eaa-7d654ed8236c','Partial',4,0,'Print','B&W','Rains','','2018-04-07 16:50:14.889011+00','2018-04-07 16:50:14.889032+00','0f6892b8-1a95-4d77-9a95-97dc54feb972','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'7421b4fa-6b96-4cdd-8dc6-a816d3654873','Partial',20,0,'Print','B&W','Kendall','','2018-04-07 19:07:23.916994+00','2018-04-07 19:07:23.917015+00','71980205-da00-45ce-9b5c-b4d595c7ba64','e02065f0-62c4-492c-ae83-7f94868bbb71','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'7b683df8-7382-4b5e-8b84-560d575b5320','Partial',2,0,'Print','B&W','Travis','Frames 3V-20 & 3V-113','2018-03-01 22:18:42.695921+00','2018-04-07 21:23:20.81912+00','4e1c31c4-5d13-4a6f-8672-8da77c825dea','d5fd4ac4-af62-4cf6-bdad-b47d0e82d1d2','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'53ce2086-2bd3-4bfa-b40c-ed6a685b766d','Full',681,0,'Print','B&W','FC08D','Contains portions of rolls 10W-15W','2018-02-07 16:12:33.097741+00','2018-02-07 16:12:33.097724+00','caa6d95e-acfa-4e26-878b-76e8ef14ec89','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'97798a23-1a54-422d-9ced-147e7eefab64','Full',288,0,'Print','B&W','FC26E','','2018-02-07 16:12:33.43047+00','2018-02-07 16:12:33.430464+00','36b33dbd-0879-41aa-a87f-507542479eb1','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'54d00b4e-fe30-4dbc-a2a2-412d253354b8','Full',332,0,'Print','B&W','FC24C','','2018-02-07 16:12:40.405822+00','2018-02-07 16:12:40.405793+00','cf00f1d5-fd24-4dc3-a7b9-0a3e8e4a6692','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'2f15f7f3-1f9d-47c8-a06f-48c10e588913','Full',474,0,'Print','B&W','FC05G','','2018-02-07 16:12:44.854683+00','2018-02-07 16:12:44.854667+00','39a12cb8-5714-4d0c-84ce-1933c89f802f','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
