"id","remarks","created","last_modified","collection_id"
"2dee0dc5-cc64-4b4a-a541-e445401ccaaf","2 line indexes for Wilson 1999","2019-01-02 14:28:35.361978+00","2019-01-02 14:28:35.361999+00","32a54e5c-f37e-4a21-896e-16680700764e"
"593cfb7a-3323-482a-b1e6-84eb15a1df50","1 Dallas Co. Line index

1 Denton Co. line index

1 Ellis Co. line index

1 Johnson Co. line index

1 Kaufman Co. line index

no line index for Parker Co.

1 line index for Rockwall Co

2 line indexes for Wise Co.","2018-02-07 16:13:18.309995+00","2019-01-02 14:47:09.21858+00","8b2b89ed-bee8-40c1-a4e0-992d18f80bcf"
"e2a8f7cf-f57f-4700-9b54-f1e5101fb569","No line index for Martin Co.","2019-01-09 20:05:24.932278+00","2019-01-09 20:05:24.932299+00","69d10e17-8b1a-43de-9435-9e5326c687e8"
"34f0af94-c952-40b7-898f-5eaa98a73aaf","No line index","2018-11-14 17:09:23.949992+00","2018-11-14 17:09:23.950013+00","0547f9f4-fd9e-42d4-9696-ed3a7a476ebb"
"bf9baebb-1c54-4e46-a95c-73b8d0dc4245","1 line index for Medina 1999","2018-12-19 20:31:21.288189+00","2018-12-19 20:31:21.28821+00","8d910c96-c442-4f7b-89cb-0e5fa89a9b96"
"d75435e6-6378-4608-8385-ab919c521885","No line index","2018-11-14 17:13:33.172165+00","2018-11-14 17:13:33.172186+00","d43a0ac4-9343-4428-9f02-9f27eb099b21"
"f0dc79bc-9e84-46ef-89f1-63d42a7110f9","no line index","2018-11-14 17:14:44.296576+00","2018-11-14 17:14:44.296596+00","6e6741e1-3df9-40bf-9309-9984fbfc4ebf"
"09662212-0131-457c-aa5c-8c37ce6be680","No line index","2018-11-14 17:20:09.811027+00","2018-11-14 17:20:09.811051+00","443d600b-e42e-4a4c-b1fc-a59664c3cf8f"
"010c2eac-f52e-4245-bba5-2af51d873b85","no line index","2018-11-14 17:23:08.95649+00","2018-11-14 17:23:08.956511+00","d44926c7-ae75-4859-a5f6-e48b18992897"
"11b204c8-0040-4c5a-b24f-034754ba02f9","1 line index","2018-11-14 17:24:35.955796+00","2018-11-14 17:24:35.955818+00","fc72d4f4-7944-4afc-bd34-ff87bc2fd17e"
"260f713c-fc83-451c-9d1e-24c53aa81532","1 line index","2018-11-14 17:24:50.906658+00","2018-11-14 17:24:50.906678+00","4e31219c-c2e1-4e4c-8d24-f630a0f31dc8"
"089eb02d-faa3-4fa8-8713-6eb697548799","1 line index","2018-11-14 17:32:18.653463+00","2018-11-14 17:32:18.653485+00","10e9883c-08c1-4e54-9ca4-111a00c0ebb7"
"11b859b6-7a17-4946-ac36-cdb6663c7f49","no line index","2018-11-14 17:34:02.633947+00","2018-11-14 17:34:02.633967+00","d527afe4-54e0-4819-8483-3e87531f68be"
"5e8d728d-6f22-49e5-a835-19b719edc0d0","no line index","2018-11-14 17:38:13.269978+00","2018-11-14 17:38:13.269999+00","7962a613-298c-48b0-81b7-450a35026117"
"b9257923-8cc4-4da7-a352-fef064642001","no line index","2018-11-14 17:38:52.493422+00","2018-11-14 17:38:52.493443+00","15ebb059-5c9e-4822-938b-b3aab9b65e21"
"b90e6a34-bed1-46de-a2ec-1da7e124b6c9","no line index","2018-11-14 17:40:10.522837+00","2018-11-14 17:40:10.522858+00","ce7884e3-ddc7-4777-ba9f-ca884b3854f1"
"9d9d60bf-ac1d-4cff-9539-d51ae700dddd","no line indexes","2018-11-14 17:43:36.630437+00","2018-11-14 17:43:36.630458+00","ac196b3a-9383-44cf-9e75-5afbe0fce85b"
"012a463c-1049-4613-8b7a-28f107d817db","no line index","2018-11-14 17:44:32.360427+00","2018-11-14 17:44:32.360448+00","ba0663ae-b3a8-45e0-a098-2e4b028d4aeb"
"515ac93c-aab5-4050-a3d6-b4b2dc7f7857","no line index","2018-11-14 17:45:25.424678+00","2018-11-14 17:45:25.424699+00","07f8e384-bdaa-4979-aa20-ffa1568f3a64"
"c5ee475a-4b81-49b1-a682-39666ea549f7","no line index","2018-11-14 17:46:39.518359+00","2018-11-14 17:46:39.51838+00","0937d24a-a7ed-4b9a-bd92-9774459a4073"
"35397560-1375-4837-bff4-edf9a2ddded6","1 Gillespie Co. line index

1 Kerr Co line index

1 line index for Mason Co.: 
Q:\Historic_Images\Mason\Index\TXDOT_1981_LI_1.tif","2018-11-14 20:47:41.601656+00","2019-01-07 21:17:35.173275+00","f84bf080-de8f-4e35-97dd-96a6ade08a86"
"c76df97b-ca18-4d09-a6d5-9a17bf864200","no line index for Galveston Co.","2018-11-14 19:29:34.403831+00","2018-11-14 19:29:34.403853+00","6a134ce4-bc6c-4b80-a436-7b06304ee7b4"
"f998c198-5b9c-446c-a70f-cffc1fee772d","1 line index for Galveston Co.","2018-11-14 19:47:45.428383+00","2018-11-14 19:47:45.428415+00","70e7b215-5bd4-4e96-ae54-6baee67f46c9"
"d29ca705-b35b-4d1e-be10-9a2b89cbba82","no line index for Galveston","2018-11-14 19:54:06.974865+00","2018-11-14 19:54:06.974886+00","5310a733-b486-4478-ae41-fde9b68d2ce1"
"349c02f7-2b7c-4065-b63c-1997e1b819e1","no line index","2018-11-14 19:54:53.398415+00","2018-11-14 19:54:53.398436+00","9e139724-ba60-42ba-8586-67a9bd4fed4d"
"fbf93adc-2909-4909-978c-764b1233deb2","1 line index for Galveston","2018-11-14 19:58:53.036835+00","2018-11-14 19:58:53.036855+00","bd8a78c4-5e30-483b-bc42-145fcea31a19"
"e11c778b-822a-4005-b3c6-0f5e3f290022","no line index","2018-11-14 20:00:58.490879+00","2018-11-14 20:00:58.4909+00","8a0bb422-06f0-4294-acfb-332e3890e2d0"
"d5f28656-4eb4-497a-b01d-fccd03c48979","no line index","2018-11-14 20:01:44.552093+00","2018-11-14 20:01:44.552114+00","c227b521-0823-4a1d-9fa2-412900546056"
"ed603919-d889-4092-ad2b-60c51b5f787c","no line index","2018-11-14 20:07:45.296886+00","2018-11-14 20:07:45.296906+00","ccad5162-eb3e-48be-adac-60619e000473"
"7d99146b-bc13-4374-b819-a409876ee252","no line index for Galveston","2018-11-14 20:09:42.817424+00","2018-11-14 20:09:42.817448+00","f453871b-013b-4454-b760-681faf299edf"
"6cd0c0b8-d245-4a0c-b346-21aa0b5e115e","1 line index for Galveston 1990","2018-11-14 20:14:13.423231+00","2018-11-14 20:14:13.423252+00","e13f4ca0-d917-4e1b-ba2f-d1d73f9fd02e"
"1215cc34-5999-4618-9ce0-39795224ff8f","1 line index","2018-11-14 20:35:57.475573+00","2018-11-14 20:35:57.475594+00","786bbf7c-62dd-4fb1-89ae-4a4fa75d5e96"
"f4a9d049-e0b3-4199-9868-78fedfcf47c1","no line index","2018-11-14 20:39:09.661003+00","2018-11-14 20:39:09.661024+00","c9b9f1f2-7dc9-4c8f-899c-5365648433df"
"624770f2-d5fb-45ae-af2a-f606b90a501f","no line index","2018-11-14 20:39:53.585231+00","2018-11-14 20:39:53.585268+00","c1a105c9-b91e-4188-9da1-f4ca33c53525"
"521a46d2-29c8-4e94-8972-e9a3a0b69341","no line index","2018-11-14 20:45:54.440998+00","2018-11-14 20:45:54.441018+00","cb8c8591-b81c-4a02-9e44-846fc2a728c8"
"33ac4eda-730b-44e9-bdfb-72ff3311466b","no line index","2018-11-14 20:50:05.874598+00","2018-11-14 20:50:05.87462+00","a42f19a2-1d14-4234-91b4-d66e95a79713"
"fbfef45c-59a6-4669-8ee8-8e124ae638b4","no line index","2018-11-14 20:52:12.004635+00","2018-11-14 20:52:12.004656+00","82835bf9-6500-4fe3-a791-32cbbecfd00f"
"d846d43c-9dae-443b-8819-210d705220c2","no line index","2018-11-14 20:56:45.818296+00","2018-11-14 20:56:45.818316+00","8e7839a5-9c5f-4570-a3ee-6f2646b03142"
"167d6f83-5d42-4e26-b117-f5410152f3f1","no line index","2018-11-14 21:00:19.175626+00","2018-11-14 21:00:19.175647+00","d2bcd849-35a9-43a4-8562-08332633919b"
"2a6d85e0-a3f0-4abb-b6ff-f27f636cc5ab","no line index","2018-11-14 21:01:45.460139+00","2018-11-14 21:01:45.46016+00","f02b1e4f-d532-44ba-9644-91a47ca8f9d6"
"66fe1f3b-bfa2-4056-8e6a-5452f4317656","no line index","2018-11-14 21:02:24.975078+00","2018-11-14 21:02:24.975099+00","b676f7c6-85d3-473c-8c1f-a492f71d7142"
"49d2378b-0176-4eda-b4e1-251f141bd580","no line index","2018-11-14 21:03:12.299475+00","2018-11-14 21:03:12.299496+00","c72cbaef-db55-4b5c-a3aa-306cb935b3e9"
"8a392812-7ad9-497d-b9a9-b1402d95d791","no line index","2018-11-14 21:08:38.480427+00","2018-11-14 21:08:38.480451+00","b31214a3-201f-4020-9766-70446d4080fc"
"7346d955-5f39-48ff-bf0f-16fe4bc22c17","No line index","2018-11-14 22:11:07.72812+00","2018-11-14 22:11:07.728139+00","dfd41d1d-fdbe-4854-8c81-cda6b5015956"
"19f291c3-eb18-42c6-9e4d-c585f8f3ea17","No line index","2018-11-14 22:11:43.451737+00","2018-11-14 22:11:43.45178+00","05f32830-7941-4881-9a56-782dd10ae12c"
"3248e02e-22b9-4b68-98a2-01e10635036e","No line index","2018-11-14 22:48:43.05724+00","2018-11-14 22:48:43.05726+00","6a0bf738-808c-4416-a0c4-edbe882243e5"
"2a29f587-f1d4-43d1-8857-01cf94421d52","No line index","2018-11-14 22:51:11.505971+00","2018-11-14 22:51:11.505991+00","4fc5097b-6ab6-400f-b8ea-f05ba8dd6da8"
"e4faba2b-8820-431d-8efe-252af3e26454","No line index","2018-11-14 22:52:12.165874+00","2018-11-14 22:52:12.165894+00","23b23767-eaf5-4980-b189-a5e45c817087"
"45966cd2-ea66-459c-9d0b-de95a59af0bf","No line index","2018-11-14 22:53:41.910495+00","2018-11-14 22:53:41.910515+00","dedc926a-2530-4af7-b296-db66d311ec67"
"14962301-f9e2-4bf4-ac5c-8dc75a291ca4","No line index","2018-11-14 22:58:19.052262+00","2018-11-14 22:58:19.052282+00","ceae6574-d1ba-4943-94ed-35d62c09ca05"
"b111ed6e-8188-4f76-8b36-8a1fcab268db","1 line index","2018-11-14 23:00:57.867704+00","2018-11-14 23:00:57.867725+00","28da6755-f003-4bb9-8a01-6d4395bdf52f"
"4c6e6dcc-cb0b-4ecf-b447-3e540cc4a32e","no line index","2018-11-16 19:45:41.751555+00","2018-11-16 19:45:41.751576+00","5b4a8827-d700-48f6-b288-169c2de8a018"
"5edb1779-ca0f-44f9-a3ef-c2b3cb321148","no line index for Grayson Co.","2018-11-16 19:46:23.156645+00","2018-11-16 19:46:23.156665+00","95888f86-03ab-45d2-943c-dea820dced2f"
"31b06d11-1e06-47ec-866e-b8471dae239e","no line index for Gregg Co.","2018-11-16 19:50:46.270231+00","2018-11-16 19:50:46.270251+00","54fe4ab5-53b8-4fde-8e4f-f46797c7f4bd"
"881caa2b-7fe2-41e3-8236-182cea71b646","1 line index for Gregg Co.","2018-02-07 16:17:05.987881+00","2018-11-16 19:53:51.604278+00","86f8c6c6-d796-4a7d-9b8b-0ca2127d644f"
"235525f3-e1bc-46a7-80c5-e022deddd9e8","no line index for Grimes","2018-11-16 19:55:24.075044+00","2018-11-16 19:55:24.075065+00","7a55cbf7-8a60-4711-83cb-3a7f3305999e"
"eb101bc6-d872-4d26-996f-841079f4c8f2","no line index for Grimes Co.","2018-11-16 19:58:03.082267+00","2018-11-16 19:58:03.082288+00","85dc4631-b2e8-45ca-b4ba-74781aa517e1"
"2d427554-efc8-4d98-bfd5-4fb51a6a2de4","no line index","2018-11-16 19:58:40.520734+00","2018-11-16 19:58:40.520755+00","2210bf6d-a6f5-4b64-aa45-c8cb8909e213"
"092e8171-53b8-4b41-b7bd-7ea0233b536f","no line index","2018-11-16 19:59:23.139397+00","2018-11-16 19:59:23.139419+00","b5e06670-3f1c-4481-aa59-ec59b3b72222"
"a4fdfefc-a98a-4a51-9ac0-10f2364f6f47","no line index","2018-11-16 20:01:42.939759+00","2018-11-16 20:01:42.939779+00","3d32761a-c148-4a72-8610-caebb2a45704"
"37eea7b0-098c-4e3e-8ce6-128876592b7b","no line index","2018-11-16 20:04:33.084956+00","2018-11-16 20:04:33.084977+00","74d54d6d-9e46-4542-b977-89347a991cb5"
"5553db87-93cc-45b4-82bb-3999eb7c39b5","no line index","2018-11-16 20:05:05.059391+00","2018-11-16 20:05:05.059411+00","2043c20d-c63b-4b49-b312-470af5584656"
"2b98275a-469e-4769-afa9-d3a81dd7919c","3 line indexes for Guadalupe Co.","2018-11-16 20:15:45.738464+00","2018-11-16 20:15:45.738485+00","7c0cdf0d-7fc9-4437-9a05-f034f799329f"
"939f323e-d5c9-4d50-b679-2522c888807c","no line index","2018-11-16 20:19:07.890562+00","2018-11-16 20:19:07.890583+00","727bf4c6-63b8-447f-8299-c07b72903735"
"58fbdce3-d171-45da-a756-f5408b2ccb3d","no line index for Hale Co.","2018-11-16 20:19:40.219872+00","2018-11-16 20:19:40.219894+00","643c2d87-bf0f-4808-849a-4e2b000a8820"
"ee1781a7-4ba8-4865-ab81-49dc3a81abdd","no line index for Hall Co.","2018-11-16 20:20:29.412354+00","2018-11-16 20:20:29.412375+00","4fdc52e5-3944-4dc5-802d-7271477fd946"
"807c86dc-1ec8-44b1-9487-a89ad2dbfc88","no line index for Hall Co.","2018-11-16 20:21:05.261783+00","2018-11-16 20:21:05.261803+00","cb150465-79f1-4002-8038-1899edebb150"
"53d22608-388e-4d94-a4e0-6f1de117f1a0","no line index","2018-11-16 20:21:44.103539+00","2018-11-16 20:21:44.103559+00","8e05d5f2-ae06-4cb5-8dc3-0d0b9eb1abc6"
"58d7d4f0-f808-46bb-b962-bdf57b487073","no line index","2018-11-16 20:22:41.017029+00","2018-11-16 20:22:41.01705+00","61109905-98c0-43d9-9429-08f6efd42e0e"
"1c76edc2-f108-4dff-a760-cb8c2a694a69","no line index","2018-11-16 20:25:39.883723+00","2018-11-16 20:25:39.883763+00","053a882c-8900-4f29-890b-3db30ec6bea9"
"aaf82a73-fd4b-4ec3-9912-088977d50570","no line index","2018-11-16 20:26:55.840897+00","2018-11-16 20:26:55.840923+00","c6de4188-14c1-417e-9ea4-db05e5797812"
"30b12a9d-7ecd-47e7-ad97-eb30d697b83e","no line index","2018-11-16 20:28:00.784513+00","2018-11-16 20:28:00.784534+00","405a096e-1bc3-4873-99ff-1c299dc5941d"
"3745665c-ec0f-4b56-a858-cf806b6afe94","no line index","2018-11-16 20:29:42.617563+00","2018-11-16 20:29:42.617583+00","ab277b8a-be91-4185-833a-5ab2cd381294"
"432f9fb0-0295-4a4a-87a3-87e9b04c11ae","no line index","2018-11-16 20:31:54.725969+00","2018-11-16 20:31:54.72599+00","3cbadaec-2871-42ad-ab0c-dc9fa64be992"
"9563ed6f-5ca2-4b6c-83d1-691d792222f5","no line index","2018-11-16 20:33:03.41309+00","2018-11-16 20:33:03.413111+00","8ae4fcc8-4c5e-4a24-8ed0-ccb6fc034ce6"
"e1218b36-f773-40b5-8e52-c433d1d68a4b","no line index for Hardin","2018-11-16 20:35:32.907638+00","2018-11-16 20:35:32.907657+00","ac21af35-e896-427a-8ae3-96b19a192040"
"f6ce19c7-1d98-4e60-8f5b-88f612e34e28","no line index for Galveston

no line index for Houston

no line index for Liberty Co.","2018-11-14 19:31:56.841943+00","2018-12-18 15:04:24.132537+00","467e3be2-7281-4d42-a5e9-93ec071eecc6"
"26a7e1ab-f88d-4ddc-b61a-0b03a41581ec","1 line index","2018-11-19 15:13:34.955348+00","2018-11-19 15:13:34.955369+00","c611f724-5e27-4db9-9f44-36fe9ebd5c54"
"ba6b965d-7934-4ac6-9aed-71e5266986f3","No line index","2018-11-19 15:18:34.619476+00","2018-11-19 15:18:34.619497+00","defe0ea4-93a0-4a33-bb74-f1ec6d2d130a"
"acbb3d0f-0efc-4d2e-b5a9-2a37a7f4bab4","No line index","2018-11-19 15:19:28.773176+00","2018-11-19 15:19:28.773197+00","59d45a1d-05c5-4046-a217-441cf4c22ebb"
"861eca04-0ab7-4230-8868-bc79375ebc08","no line index","2018-11-19 15:19:45.148813+00","2018-11-19 15:19:45.148834+00","ebf479aa-41e1-412b-ab33-da5dbec6e520"
"c00d2a27-dbc7-4a2c-bda4-abe60a4f79e3","no line index","2018-11-19 15:21:20.666637+00","2018-11-19 15:21:20.666658+00","c8adabce-172b-482b-95dd-ea4f3e1a418e"
"caa6a83c-1509-44cb-a5c4-4bbc87e88d64","1 line index","2018-11-19 15:21:38.643474+00","2018-11-19 15:21:38.643494+00","d7e225ac-8fb4-4202-b0b9-20a629be93df"
"ca909831-fe2c-4876-a973-4010b1c1dafc","no line index for Galveston Co.

no line index for Harris Co.","2018-11-14 19:30:41.049175+00","2018-11-19 15:23:50.776737+00","96692633-ab85-4945-afb1-dfd1101d9423"
"82b0b5d1-5eb6-4dce-9ac2-b9c2d0d91d1d","No line index","2018-11-19 15:24:36.702508+00","2018-11-19 15:24:36.702529+00","63aab747-207e-4efc-8057-9078995fcdb8"
"826cc30f-7a2c-4bfe-a989-2eb1b9f236c6","no line index","2018-11-19 15:28:23.489033+00","2018-11-19 15:28:23.489054+00","ae06cb7a-f64f-4d8b-b9d0-caa58cb5def1"
"833abf98-ce01-4e84-bb4c-d5ec28ff05b5","No line index","2018-11-19 15:29:09.501543+00","2018-11-19 15:29:09.501563+00","6ca9eadf-3a87-4cd6-93de-ad5f94850ea4"
"a3803709-216b-47c8-8e31-a9e4955e0954","1 line index","2018-11-19 15:29:16.969443+00","2018-11-19 15:29:16.969477+00","07287d48-e02f-4ebe-8b73-67891bd0a734"
"76cc6398-a966-4f29-b04a-5220e3439218","No line index","2018-11-19 15:30:15.125192+00","2018-11-19 15:30:15.125213+00","d37bd6a9-6711-43cd-893a-ee48cacded3e"
"09c42fba-c777-42cc-b9a2-71f132b49ee6","no line index","2018-11-19 15:31:35.252197+00","2018-11-19 15:31:35.252218+00","f8becf39-b8ba-4deb-8e6c-ea3a17d98c0e"
"7f67f1cb-c82f-4c32-ac40-e104b5c8fe9a","No line index","2018-11-19 15:40:29.667375+00","2018-11-19 15:40:29.667395+00","8ed62cfc-2a04-44a2-921d-acc19991a423"
"d9ec64b7-c0f2-4d6f-a274-56dedb9c483f","1 line index for Harris 1986","2018-11-19 15:41:26.725943+00","2018-11-19 15:41:26.725964+00","b50fc728-97f7-428d-b459-942b02a4199b"
"312a7181-6564-490d-ab6c-778881eabba7","No line index","2018-11-19 15:41:55.322237+00","2018-11-19 15:41:55.322258+00","a35ebe58-2fb1-4079-9bd5-918890a8281b"
"a0bc7052-6b64-40ea-bde0-7843e9c8c16d","1 line index for Harris","2018-11-19 15:47:59.657465+00","2018-11-19 15:47:59.657485+00","572078a5-c09c-4102-8e61-3a606ec6851b"
"ee4c0905-fb06-4daa-bc66-b76fcba8d194","no line index for Harris","2018-11-19 16:40:20.137527+00","2018-11-19 16:40:20.137548+00","1c055250-9758-4c6c-b4f7-571e6e7c03a7"
"2dd29038-61c3-4305-8b99-78684ee29b60","1 line index for Harrison 1963--not present in photo box","2018-02-07 16:09:27.024438+00","2018-11-19 16:47:28.172283+00","d33fac57-c93c-46b8-ad60-13efdee3ad77"
"6618964d-a3d0-4015-858c-ec8ab3267e4d","no line index","2018-11-19 16:48:05.802499+00","2018-11-19 16:48:05.80252+00","29cbe7c8-5905-4baa-b0b3-1397c1c72779"
"23156890-e54b-4bd5-b8bb-c9cbe0b193a0","no line index for Hartley Co.","2018-11-19 16:52:37.308367+00","2018-11-19 16:52:37.308388+00","db9ac157-6788-4bb1-bd40-e825bc0141f8"
"231a2b97-400f-46de-953c-0f6262554934","1 line index","2018-11-19 16:54:41.470961+00","2018-11-19 16:54:41.470982+00","3368c4dd-c867-4190-be12-877ca0a49a43"
"e52a7a06-0f3a-4342-859e-4509d8434ed8","no line index","2018-11-19 16:57:55.030644+00","2018-11-19 16:57:55.030665+00","bcb42479-aa9b-4d34-931a-9015ff31d504"
"c8265729-c508-416d-9ad6-9d30a34c8367","no line index","2018-11-19 16:59:09.019499+00","2018-11-19 16:59:09.01952+00","d53a71a2-b044-4a61-9298-746a7b861991"
"7a61a2cb-c42b-4817-b175-358981169315","no line index","2018-11-19 17:00:43.887284+00","2018-11-19 17:00:43.887305+00","eb52d1a3-6736-4b3f-b3f7-73108b7effb8"
"e2928f93-f4fb-419d-8f84-f9b77b07e2aa","no line index","2018-11-19 17:03:25.255348+00","2018-11-19 17:03:25.255369+00","b70da78b-c9de-418e-9573-574ed6338fcd"
"fdd0c411-cd15-4095-b00c-4d81c4568043","no line index","2018-11-19 17:04:08.07333+00","2018-11-19 17:04:08.073371+00","1b0728e8-67b7-4ad1-b4da-1ea163699b45"
"47777973-b2b6-40fd-8541-80add88389cc","1 line index for Harris

2 line indexes for Liberty Co.

1 line index for Montgomery Co.

1 line index for Waller Co.

1 line index for Wharton Co.

1 line index for Fort Bend Co","2018-11-19 16:43:19.984523+00","2019-01-02 17:25:26.696022+00","828b7ee3-773b-4a9e-b5d8-d7a4c6a99f62"
"a2aaa1c8-89bd-4fe9-aa8a-49b2874fc6ce","no line index","2018-11-19 17:17:53.091768+00","2018-11-19 17:17:53.09179+00","389b55f6-c30c-4823-a3ea-e8f38125b104"
"957309e2-dc59-4c8e-8a00-6564aea2585a","no line index","2018-11-19 17:29:58.246025+00","2018-11-19 17:29:58.246045+00","1ca43106-8b45-4e56-8544-0c6e380c3c31"
"e5e5e49d-6f3f-4f1c-8b46-9913a25359e7","no line index","2018-11-19 17:32:13.914683+00","2018-11-19 17:32:13.914704+00","5dbedd15-2ddb-45f0-a17c-ad0aa7edcd3c"
"db623a38-e642-422c-82ce-1b8f6041b14a","no line index","2018-11-19 17:33:04.582703+00","2018-11-19 17:33:04.582723+00","38134d71-8362-4ac4-8f08-5f492856c339"
"2fa757ca-8c2e-46f3-a36c-ffe259d94612","no line index","2018-11-19 17:35:35.922069+00","2018-11-19 17:35:35.922091+00","4f96e434-e3cc-4dcf-827a-65b1299d52e3"
"801f9854-09e8-45d6-8bfc-02910ada7aad","no line index","2018-11-19 17:37:13.187216+00","2018-11-19 17:37:13.187236+00","d3d1a2ef-b6e4-4b00-9160-ee82a6d3e327"
"b60d147c-2dca-49b5-aaca-e780b5c0008e","no line index","2018-11-19 17:40:13.209139+00","2018-11-19 17:40:13.209159+00","ce8d1b6f-eeba-40aa-87ff-9e87aa4e50be"
"df68ea5e-861b-4237-9554-ccb2b2fb62cc","2 line indexes","2018-11-19 17:45:11.130189+00","2018-11-19 17:45:11.130214+00","6128ef79-1618-4cff-a83d-35ff8a1cc330"
"606b6bc4-569b-4478-86f1-47ff55556b36","no line index for Potter","2018-12-19 20:33:37.022468+00","2018-12-19 20:33:37.022503+00","785f9bf1-f473-4eb5-8939-7aef2454f585"
"9fce0772-e4bc-4999-940f-e7b7784cafda","No line index","2018-11-19 19:33:02.767564+00","2018-11-19 19:33:02.767585+00","fad8abdc-79ea-4e75-9478-de0931fd4211"
"83550e4d-28b4-4554-8f33-eabc42a41c2f","1 line index for Guadalupe Co.

1 line index for Coryell Co.","2018-02-07 16:07:45.978343+00","2018-11-19 19:39:38.358105+00","a3cc8a41-4915-4353-a3bd-1bc69da305b6"
"6af6099b-9b0e-4e67-9973-5f4692f62e13","No line index","2018-11-19 19:41:06.3214+00","2018-11-19 19:41:06.321421+00","ed865e42-4c12-4ecf-99d6-3d45ae867675"
"35c8f56b-fc1f-46cb-8f38-1d1f2743bde5","No line index","2018-11-19 19:41:44.801113+00","2018-11-19 19:41:44.801134+00","e0d9e2b7-1f3d-44c8-82b5-a9c44593029d"
"de05dd58-17e5-4f03-b05c-1a18c930f1e6","No line index","2018-11-19 19:46:22.858589+00","2018-11-19 19:46:22.858609+00","6e6f3fdb-a9cc-4dce-a199-9ea1b08513ce"
"43d69dc5-ac19-4024-88cf-4f0f361e3790","No line index","2018-11-19 19:47:51.276351+00","2018-11-19 19:47:51.276371+00","013001b8-ec57-44aa-be5f-ccdd4ac37788"
"2fc5faa8-be01-42bb-aae8-1288bbb0ea97","1 line index","2018-11-19 19:50:21.861052+00","2018-11-19 19:50:21.861072+00","a8034b84-7e1c-45ca-8a40-34d5436c2903"
"da046a04-263a-4320-acf3-36f0abef98d7","no line index","2018-11-19 19:55:27.744481+00","2018-11-19 19:55:27.744502+00","1bf46e19-d6f7-42ac-8ca2-408723a2a9cf"
"26a22b60-0c93-40f5-b500-95cb0db44b71","No line index","2018-11-19 19:58:38.788514+00","2018-11-19 19:58:38.788535+00","05acaf8c-09c0-43ed-9c02-5e15e17b41d8"
"f16dd402-b8df-483e-beb7-231b64e43650","No line index","2018-12-19 20:58:39.396744+00","2018-12-19 20:58:39.396764+00","c8421a79-a40e-4187-af82-f7f20b2db60e"
"ed4acf35-cbe0-4beb-a40e-460433e463dc","No line index","2018-11-19 20:01:11.200289+00","2018-11-19 20:01:11.200309+00","d04ea9ba-c5d6-4f0a-8fea-6f801cee2b35"
"91eaff17-8998-4763-8637-ba9ce72fe5da","No line index","2018-11-19 20:02:05.278336+00","2018-11-19 20:02:05.278356+00","fa0d6d84-692d-48fa-a62e-7e2793cf5554"
"8d830dc2-cd35-4567-a885-901498012c8d","no line index","2018-11-19 20:02:40.849677+00","2018-11-19 20:02:40.849699+00","31edb93e-3a46-4860-bf30-e70f96e45995"
"87c04b28-78d3-421d-9ef8-e740bf4be9c9","No line index","2018-12-19 21:14:55.962522+00","2018-12-19 21:14:55.962547+00","10a1c559-9a43-4c53-8094-9d46a0d89a85"
"2fb3b851-e31b-44e1-9e12-65f25e3d92e0","no line index","2018-11-19 20:05:06.500458+00","2018-11-19 20:05:06.500479+00","48dfb0a0-d1bc-44e4-adbc-772e269225d9"
"2d197dd6-d643-4cac-bb6c-0cce139b0293","No line index","2018-12-21 20:14:54.865633+00","2018-12-21 20:14:54.865654+00","98102354-d227-4f9e-bc1a-06b3c2e4f7d4"
"4b1cb6d2-a69b-4c7d-81bf-6cf46948cba5","No line index","2018-12-19 21:28:06.866169+00","2018-12-19 21:28:06.86619+00","27ddd6ab-9bbe-41de-b209-40ba46795066"
"c225c97c-23d5-42de-bc8f-3084956998ed","no line index for Harrison

no line index for Marion","2018-11-19 16:45:04.696148+00","2018-12-18 21:29:26.459682+00","9aa7d62c-3c7b-4247-add9-de8a972916fc"
"0e52b5e2-cf23-4aaa-a326-24f7e9f4a34e","no line index for Hays Co.

1 line index for Lee Co

no line index for Llano Co

1 line index for Mason Co: 
Q:\Historic_Images\Mason\Index\TXDOT_2000_LI_1.tif

No line index for Travis Co.

1 line index for Williamson Co.","2018-11-19 17:16:56.867123+00","2019-01-07 21:18:08.826328+00","19dc984f-f7ad-4c9a-9e45-6e3f9cff2f4b"
"a290fc0a-b953-4a13-b4ff-8ecb6fdf107c","No line index","2018-12-21 22:05:01.488897+00","2018-12-21 22:05:01.488917+00","aea399dd-34bf-4675-b714-fffcab3c1d36"
"5c01b83e-e2cb-473e-884a-2bef27231da5","no line index","2018-12-19 21:48:29.835971+00","2018-12-19 21:48:29.835992+00","30f16dcf-7049-43d8-913b-c6b5ebb6f16f"
"ea4355da-264e-4c39-adb8-a32dc3c057f4","1 line index for Cooke Co. 

1 line index for Grayson 1942
Q:\Historic_Images\Grayson\Index\USDA_1942.tif","2018-11-19 15:34:24.747845+00","2019-01-09 20:51:49.174454+00","9b40550b-55eb-4c8a-858c-440e13c676e9"
"85c4a3f2-4a17-4260-ad5e-97807aa65d8c","1 line index for Trinity 1972","2018-12-20 13:35:04.208341+00","2018-12-20 13:35:04.208362+00","f8a12d6a-0a02-4263-8c5e-06fe0f413d12"
"d703cf19-46e0-4f5c-a28b-7c4e77145de5","No line index","2018-12-20 13:53:25.890001+00","2018-12-20 13:53:25.890021+00","6d9f0311-9d2f-495d-b1fe-9f1037b22396"
