zipped_by_area_type_id,zipped_by_area_type,zipped_by_area_type_name,created,last_modified,orig_data_download_id
8c21ced6-788f-4ec3-8260-c9d0510fa7af,qquad,Mitre Peak|NE,2018-07-03 07:58:54.654592,2018-07-03 07:58:54.654594,15409
5d22b59e-c89f-4ba6-8807-f405fc82362b,qquad,Mitre Peak|SW,2018-07-03 07:58:54.654658,2018-07-03 07:58:54.654659,15410
cf108b8a-7913-4cec-b45a-3c3a41231e29,qquad,Mitre Peak|SE,2018-07-03 07:58:54.654704,2018-07-03 07:58:54.654705,15411
96b06b04-4ff8-4aa8-a63f-85bf8d910e75,qquad,Mobeetie|SE,2018-07-03 07:58:54.654750,2018-07-03 07:58:54.654815,15412
c3c4f407-806b-4de6-9db5-259c434c71da,qquad,Mobeetie|NW,2018-07-03 07:58:54.654957,2018-07-03 07:58:54.654959,15413
20ce5af3-26bd-4dcd-950d-ee45fa1d7239,qquad,Mobeetie|NE,2018-07-03 07:58:54.655013,2018-07-03 07:58:54.655014,15414
0817ada2-ed19-4afc-ad50-12cf552127d4,qquad,Mobeetie|SW,2018-07-03 07:58:54.655054,2018-07-03 07:58:54.655055,15415
f195568d-4f8f-46b8-906e-5d8885f03fb7,qquad,Mofeta|NW,2018-07-03 07:58:54.656100,2018-07-03 07:58:54.656104,15416
1e15f418-0285-4850-a1af-fa23f7a298e8,qquad,Mofeta|SE,2018-07-03 07:58:54.656197,2018-07-03 07:58:54.656198,15417
5390bbdf-87b7-45ae-aefa-ce781ad11e2f,qquad,Mofeta|NE,2018-07-03 07:58:54.656261,2018-07-03 07:58:54.656262,15418
5f6764ea-b2c3-4084-bbe2-32acc33028f4,qquad,Mofeta|SW,2018-07-03 07:58:54.658377,2018-07-03 07:58:54.658379,15419
23a0085f-5be7-4f64-b04b-244d947f7b8d,qquad,Moffat|NW,2018-07-03 07:58:54.658449,2018-07-03 07:58:54.658450,15420
d57bd734-26a4-4881-9a6e-1d1e5bd7060a,qquad,Moffat|NE,2018-07-03 07:58:54.658505,2018-07-03 07:58:54.658506,15421
28fc031c-aab2-4057-a12f-18fb520dec94,qquad,Moffat|SW,2018-07-03 07:58:54.658554,2018-07-03 07:58:54.658555,15422
b215561e-02ab-487f-888c-f9c64c2c372d,qquad,Moffat|SE,2018-07-03 07:58:54.658607,2018-07-03 07:58:54.658608,15423
a11fc7e6-f289-4b36-b534-ead7fc10f69a,qquad,Mogotes Hill|NE,2018-07-03 07:58:54.658659,2018-07-03 07:58:54.658660,15424
890f9dc8-6468-47b6-989d-cc74f272f425,qquad,Mogotes Hill|SE,2018-07-03 07:58:54.658712,2018-07-03 07:58:54.658713,15425
7befbcf5-dbf4-4c56-8816-e18fe047035d,qquad,Mogotes Hill|NW,2018-07-03 07:58:54.658787,2018-07-03 07:58:54.658788,15426
2b0671bf-2e35-4803-b00b-32a0a5aa2203,qquad,Mogotes Hill|SW,2018-07-03 07:58:54.658833,2018-07-03 07:58:54.658834,15427
4867569a-7982-4dbc-a0f9-a950a1b6b9e0,qquad,Molesworth Mesa North|NW,2018-07-03 07:58:54.658880,2018-07-03 07:58:54.658888,15428
07c4be00-170a-46fd-bd6d-fcf6c42e3513,qquad,Molesworth Mesa North|NE,2018-07-03 07:58:54.658941,2018-07-03 07:58:54.658942,15429
f9cb0833-13e2-4b7b-89dd-efc7341f27f2,qquad,Molesworth Mesa North|SW,2018-07-03 07:58:54.659303,2018-07-03 07:58:54.659305,15430
232436c6-4cc1-4b99-9e1f-e780a589709e,qquad,Molesworth Mesa North|SE,2018-07-03 07:58:54.659424,2018-07-03 07:58:54.659426,15431
26ce46e4-15a2-45a4-8a78-3c235a499c7d,qquad,Molesworth Mesa South|NE,2018-07-03 07:58:54.659530,2018-07-03 07:58:54.659531,15432
12b7244d-6835-4925-b1a5-9536e4b54f9b,qquad,Molesworth Mesa South|NW,2018-07-03 07:58:54.659587,2018-07-03 07:58:54.659588,15433
050fe4ae-5538-44c3-9ca0-2406a1b3da87,qquad,Molesworth Mesa South|SW,2018-07-03 07:58:54.659628,2018-07-03 07:58:54.659629,15434
60431bd4-bf66-4e46-a5f1-1eccb69b33ee,qquad,Molesworth Mesa South|SE,2018-07-03 07:58:54.659669,2018-07-03 07:58:54.659670,15435
ad7df5b1-9c14-4087-889c-7759917d527e,qquad,Monahans|NW,2018-07-03 07:58:54.659715,2018-07-03 07:58:54.659716,15436
50adce73-90e2-4877-9445-9930e96c2a47,qquad,Monahans|SW,2018-07-03 07:58:54.659795,2018-07-03 07:58:54.659796,15437
4fa5f29e-ae18-443a-af72-a9067bfaa16e,qquad,Monahans|SE,2018-07-03 07:58:54.659835,2018-07-03 07:58:54.659836,15438
3b713766-cac0-42c5-8688-90f5ecd7203d,qquad,Monahans|NE,2018-07-03 07:58:54.659880,2018-07-03 07:58:54.659881,15439
88af5c70-afe0-4a1d-84d1-d7f02718dc9b,qquad,Monahans SE|NE,2018-07-03 07:58:54.659920,2018-07-03 07:58:54.659921,15440
fe40fa88-65aa-432d-8c36-6f962fbefd56,qquad,Monahans SE|SE,2018-07-03 07:58:54.659964,2018-07-03 07:58:54.659965,15441
b6b2ed33-d7ed-4399-8bbc-c3c5c907a1fa,qquad,Monahans SE|NW,2018-07-03 07:58:54.660004,2018-07-03 07:58:54.660005,15442
a6d24a48-e935-4c2d-825f-adf86680a171,qquad,Monahans SE|SW,2018-07-03 07:58:54.660049,2018-07-03 07:58:54.660050,15443
6263b837-7c34-46fb-bb41-438bbb4d85b6,qquad,Monkstown|NE,2018-07-03 07:58:54.660096,2018-07-03 07:58:54.660097,15444
32d00938-afa5-417f-ac9e-90eb9d19d0ab,qquad,Monkstown|SE,2018-07-03 07:58:54.660142,2018-07-03 07:58:54.660143,15445
70badee3-9106-4c1b-b164-92a1a1129036,qquad,Monkstown|SW,2018-07-03 07:58:54.660187,2018-07-03 07:58:54.660188,15446
318e78f3-4b5e-4677-bc92-4f41e9ebf682,qquad,Monkstown|NW,2018-07-03 07:58:54.660290,2018-07-03 07:58:54.660291,15447
418348cc-fb16-487c-ad81-f784b3413f0b,qquad,Monroe City|SE,2018-07-03 07:58:54.660337,2018-07-03 07:58:54.660338,15448
cc2a181a-6236-4983-8530-f29456de9262,qquad,Monroe City|NW,2018-07-03 07:58:54.660382,2018-07-03 07:58:54.660383,15449
4d5a7016-c302-4261-a366-05b25b0eee99,qquad,Monroe City|NE,2018-07-03 07:58:54.660428,2018-07-03 07:58:54.660435,15450
394bf1d8-ffe6-43c4-b5ce-d0771d220d57,qquad,Monroe City|SW,2018-07-03 07:58:54.660480,2018-07-03 07:58:54.660481,15451
8cb85f40-d096-456c-b38e-df4a532e1b85,qquad,Mont Belvieu|NE,2018-07-03 07:58:54.660533,2018-07-03 07:58:54.660534,15452
995334ce-da16-4279-9975-475215ca54b9,qquad,Mont Belvieu|SE,2018-07-03 07:58:54.660580,2018-07-03 07:58:54.660582,15453
e1e66cc1-9b7b-42aa-bb1b-593fab5efe00,qquad,Mont Belvieu|NW,2018-07-03 07:58:54.660627,2018-07-03 07:58:54.660628,15454
a1a813b3-ea8d-41f2-a6d3-d2cc797d7be4,qquad,Mont Belvieu|SW,2018-07-03 07:58:54.660672,2018-07-03 07:58:54.660673,15455
2d3bef71-29e2-4b70-ac99-70350b5390c0,qquad,Montague|SW,2018-07-03 07:58:54.660781,2018-07-03 07:58:54.660791,15456
16802e7c-3faa-4884-aa52-7aaff68f0925,qquad,Montague|NW,2018-07-03 07:58:54.660879,2018-07-03 07:58:54.660880,15457
75ae8624-ac9c-403b-b6e5-eaccf73f783d,qquad,Montague|NE,2018-07-03 07:58:54.660930,2018-07-03 07:58:54.660931,15458
ea1bd24e-d40e-450d-a638-6a043775bdc8,qquad,Montague|SE,2018-07-03 07:58:54.660963,2018-07-03 07:58:54.660964,15459
0dda19b1-ced0-4b42-93c5-7a7dee424461,qquad,Monte Christo|NE,2018-07-03 07:58:54.660993,2018-07-03 07:58:54.660994,15460
b1f0d195-ce44-4a75-a237-589e042cacd6,qquad,Monte Christo|NW,2018-07-03 07:58:54.661022,2018-07-03 07:58:54.661023,15461
218fee03-4406-4399-88e7-665179983f03,qquad,Monte Christo|SW,2018-07-03 07:58:54.661051,2018-07-03 07:58:54.661053,15462
5c7cf810-8bf5-4db5-987d-d58f72630129,qquad,Monte Christo|SE,2018-07-03 07:58:54.661081,2018-07-03 07:58:54.661082,15463
943dc793-6364-46cf-a02e-569d5c829d68,qquad,Montell|SE,2018-07-03 07:58:54.661110,2018-07-03 07:58:54.661111,15464
0dcdd1dc-a366-4bf2-a596-cd91da693864,qquad,Montell|SW,2018-07-03 07:58:54.661254,2018-07-03 07:58:54.661255,15465
7ab61975-9a18-430d-8b93-68c1f4092faf,qquad,Montell|NW,2018-07-03 07:58:54.661284,2018-07-03 07:58:54.661285,15466
68819c6b-1077-46b6-9a5c-533e7a75406a,qquad,Montell|NE,2018-07-03 07:58:54.661313,2018-07-03 07:58:54.661314,15467
feb8d262-7635-4440-b81d-4e131f907239,qquad,Monteola|SE,2018-07-03 07:58:54.661341,2018-07-03 07:58:54.661342,15468
4dfd8c98-8f35-45ae-b649-6e2993b23f2c,qquad,Monteola|NW,2018-07-03 07:58:54.661370,2018-07-03 07:58:54.661371,15469
011d69bf-37a1-466b-a1cf-35c7e50e92ec,qquad,Monteola|NE,2018-07-03 07:58:54.661399,2018-07-03 07:58:54.661400,15470
f7d0e1ca-bea5-42c8-af35-b8e27354f090,qquad,Monteola|SW,2018-07-03 07:58:54.661427,2018-07-03 07:58:54.661428,15471
818b3c98-aafb-49d5-8d38-a64cf49fcf25,qquad,Montgomery|NE,2018-07-03 07:58:54.661455,2018-07-03 07:58:54.661456,15472
de0cb6e3-2934-466a-8d7c-371b6ff72f7c,qquad,Montgomery|SE,2018-07-03 07:58:54.661484,2018-07-03 07:58:54.661485,15473
01ef3273-4ae1-4dd5-bdea-f4efb34adc82,qquad,Montgomery|NW,2018-07-03 07:58:54.661513,2018-07-03 07:58:54.661513,15474
c6906274-0248-49d9-959b-d2f939539838,qquad,Montgomery|SW,2018-07-03 07:58:54.670978,2018-07-03 07:58:54.670980,15475
800f6b14-42fd-4fd6-96be-c05a936ade83,qquad,Monticello|SW,2018-07-03 07:58:54.671025,2018-07-03 07:58:54.671026,15476
b3aea751-afb7-477e-bd89-54b927cd93b4,qquad,Monticello|NE,2018-07-03 07:58:54.671059,2018-07-03 07:58:54.671060,15477
e7841a8d-1674-4aad-9d08-f368c42e7326,qquad,Monticello|SE,2018-07-03 07:58:54.671090,2018-07-03 07:58:54.671091,15478
dcad29d0-a74e-4631-8a94-938da17ba490,qquad,Monticello|NW,2018-07-03 07:58:54.671120,2018-07-03 07:58:54.671121,15479
17d6d542-8072-406f-94ec-b3c451473057,qquad,Montopolis|NW,2018-07-03 07:58:54.671150,2018-07-03 07:58:54.671151,15480
3128dd20-9eb4-4197-8b50-525117652e57,qquad,Montopolis|SW,2018-07-03 07:58:54.671178,2018-07-03 07:58:54.671179,15481
9af90040-21b3-401e-b734-af2b59957617,qquad,Montopolis|NE,2018-07-03 07:58:54.671207,2018-07-03 07:58:54.671208,15482
0087e57e-d4aa-48b2-b1a5-d700879875b3,qquad,Montopolis|SE,2018-07-03 07:58:54.671237,2018-07-03 07:58:54.671238,15483
ed9e7ca2-c26c-4470-8404-53ba0a9a7651,qquad,Monument Hill|NW,2018-07-03 07:58:54.671270,2018-07-03 07:58:54.671271,15484
510ffd6d-da79-446e-b7dc-2f9fa0d78fbc,qquad,Monument Hill|SW,2018-07-03 07:58:54.671299,2018-07-03 07:58:54.671300,15485
cce7ba83-fd09-4c7b-8a6c-6caca9adb63b,qquad,Monument Hill|SE,2018-07-03 07:58:54.671332,2018-07-03 07:58:54.671333,15486
591af093-e156-464d-b4ee-8f114235624f,qquad,Monument Hill|NE,2018-07-03 07:58:54.671361,2018-07-03 07:58:54.671362,15487
336aa8f0-3967-402a-927c-8d9cd4bb1130,qquad,Monument Mountain|NW,2018-07-03 07:58:54.671390,2018-07-03 07:58:54.671391,15488
05b8e0b8-c4df-4893-9cd7-df45ae58dcd2,qquad,Monument Mountain|SW,2018-07-03 07:58:54.671419,2018-07-03 07:58:54.671420,15489
0971e948-e32f-452e-b735-55d4b8f3935b,qquad,Monument Mountain|NE,2018-07-03 07:58:54.671450,2018-07-03 07:58:54.671451,15490
75f658d3-b2c2-4792-aaf7-93b5405da1e8,qquad,Monument Mountain|SE,2018-07-03 07:58:54.671478,2018-07-03 07:58:54.671479,15491
79057a7d-ed51-4894-b845-cc87cb195a94,qquad,Monument Mountain SE|NW,2018-07-03 07:58:54.671508,2018-07-03 07:58:54.671509,15492
4a3b2037-a0bd-4373-9241-7d0575f00b9b,qquad,Monument Mountain SE|NE,2018-07-03 07:58:54.671538,2018-07-03 07:58:54.671539,15493
472e2caf-d827-474e-ad18-838f8c0743e8,qquad,Monument Mountain SE|SW,2018-07-03 07:58:54.671568,2018-07-03 07:58:54.671569,15494
420c4736-02db-45a4-bea2-fc18348878fb,qquad,Monument Mountain SE|SE,2018-07-03 07:58:54.671597,2018-07-03 07:58:54.671598,15495
c41779e6-aaef-4cc7-adb9-74f32347190f,qquad,Moody|NW,2018-07-03 07:58:54.671627,2018-07-03 07:58:54.671628,15496
75cd14ba-efaa-4057-8546-91a5ddfebe64,qquad,Moody|SW,2018-07-03 07:58:54.671656,2018-07-03 07:58:54.671657,15497
4d56c13a-6c1e-4e75-825e-2c701a2849f8,qquad,Moody|NE,2018-07-03 07:58:54.671686,2018-07-03 07:58:54.671687,15498
bd29c918-ac0f-439d-9b46-438882f11549,qquad,Moody|SE,2018-07-03 07:58:54.671717,2018-07-03 07:58:54.671718,15499
08619d42-feab-4e14-ad28-cc83f00c22ac,qquad,Moons Camp|NE,2018-07-03 07:58:54.671746,2018-07-03 07:58:54.671747,15500
c6537f2c-bc08-44f0-8dad-0e63a11ed13b,qquad,Moons Camp|SE,2018-07-03 07:58:54.671774,2018-07-03 07:58:54.671775,15501
f4d8168c-d324-4cfa-8f99-69e4ab17ef42,qquad,Moons Camp|NW,2018-07-03 07:58:54.671804,2018-07-03 07:58:54.671805,15502
3ba90fec-6861-414a-8e09-27508e64c81a,qquad,Moons Camp|SW,2018-07-03 07:58:54.671833,2018-07-03 07:58:54.671834,15503
5e27fd18-bef6-4038-9e48-10d5d9d9226e,qquad,Moonshine Hill|NE,2018-07-03 07:58:54.671862,2018-07-03 07:58:54.671863,15504
d5f9ea0f-bbbd-49d1-a271-08ab46a07f7b,qquad,Moonshine Hill|SE,2018-07-03 07:58:54.671892,2018-07-03 07:58:54.671893,15505
749312b4-9440-4cd8-bee3-8ab2497f0839,qquad,Moonshine Hill|NW,2018-07-03 07:58:54.671922,2018-07-03 07:58:54.671923,15506
8dfb554e-5d75-4603-b814-3f83ac7d4ac4,qquad,Moonshine Hill|SW,2018-07-03 07:58:54.671952,2018-07-03 07:58:54.671953,15507
d5981eb1-3e62-4448-82e9-adeca15b6f7a,qquad,Moore|SW,2018-07-03 07:58:54.671983,2018-07-03 07:58:54.671984,15508
fa374cbc-a64d-44c4-af36-bd37914adbbc,qquad,Moore|NW,2018-07-03 07:58:54.672012,2018-07-03 07:58:54.672013,15509
cc9ac9a9-a249-4afe-ace0-4971e0ae0a5a,qquad,Moore|NE,2018-07-03 07:58:54.672041,2018-07-03 07:58:54.672042,15510
e2075f3d-2eb4-4e78-8aa7-8288d4f82fc3,qquad,Moore|SE,2018-07-03 07:58:54.672070,2018-07-03 07:58:54.672071,15511
1f0c4565-6f1c-4216-939d-0bd478adabae,qquad,Moore Grove|SE,2018-07-03 07:58:54.672098,2018-07-03 07:58:54.672100,15512
75e0d303-ee70-4651-9c57-c2e253bc8b2e,qquad,Moore Grove|SW,2018-07-03 07:58:54.672128,2018-07-03 07:58:54.672129,15513
4d7534de-c1ed-4156-8178-d5f4197a5183,qquad,Moore Grove|NW,2018-07-03 07:58:54.672159,2018-07-03 07:58:54.672160,15514
a9c4cc48-b474-4cff-9b70-4b837f889bf7,qquad,Moore Grove|NE,2018-07-03 07:58:54.672192,2018-07-03 07:58:54.672193,15515
c25dfd3d-96e4-4083-aec7-6cb6cf5615f7,qquad,Moore Hill|NE,2018-07-03 07:58:54.672265,2018-07-03 07:58:54.672266,15516
ac8c42c0-d765-4b81-bfcc-ee7920c4b780,qquad,Moore Hill|SW,2018-07-03 07:58:54.672297,2018-07-03 07:58:54.672298,15517
d9c946d3-a241-43f9-a384-4d25070ec41d,qquad,Moore Hill|SE,2018-07-03 07:58:54.672326,2018-07-03 07:58:54.672327,15518
5dde70f8-b8e7-47e3-a7e8-e4c229038b8b,qquad,Moore Hill|NW,2018-07-03 07:58:54.672355,2018-07-03 07:58:54.672356,15519
37dd6fa5-3aed-4373-935a-0e266cd2e11f,qquad,Moore Ranch|NE,2018-07-03 07:58:54.672382,2018-07-03 07:58:54.672383,15520
9c37cd6c-0181-4dde-b237-20a412cacac9,qquad,Moore Ranch|SE,2018-07-03 07:58:54.672411,2018-07-03 07:58:54.672412,15521
e3567288-5678-4c52-8fb2-dc62448fb480,qquad,Moore Ranch|SW,2018-07-03 07:58:54.672440,2018-07-03 07:58:54.672441,15522
32fe7a30-571d-46f8-a296-b86abbbf6d85,qquad,Moore Ranch|NW,2018-07-03 07:58:54.672469,2018-07-03 07:58:54.672470,15523
27460e4d-8a95-4e64-b1cc-2b079314bd7a,qquad,Moore Station|NE,2018-07-03 07:58:54.672498,2018-07-03 07:58:54.672499,15524
51ff6746-a9ec-48dd-85d3-0bad108cbe81,qquad,Moore Station|SE,2018-07-03 07:58:54.672526,2018-07-03 07:58:54.672527,15525
7703170c-15c6-4ab3-bd26-c8104891eb1f,qquad,Moore Station|NW,2018-07-03 07:58:54.672556,2018-07-03 07:58:54.672557,15526
ec8fe423-78c0-4a0a-8ed1-205c4e9d2229,qquad,Moore Station|SW,2018-07-03 07:58:54.672585,2018-07-03 07:58:54.672586,15527
08bd8067-b1bb-454b-ba8a-5468566c0d1c,qquad,Morales|NE,2018-07-03 07:58:54.672614,2018-07-03 07:58:54.672615,15528
4daee78b-ab04-4e03-9a59-3b1e991130ca,qquad,Morales|SE,2018-07-03 07:58:54.672644,2018-07-03 07:58:54.672645,15529
44ea8213-91a2-43bc-8f72-8542c6c32bfe,qquad,Morales|NW,2018-07-03 07:58:54.672672,2018-07-03 07:58:54.672673,15530
790913fe-648c-483b-b00a-0549db039e32,qquad,Morales|SW,2018-07-03 07:58:54.672701,2018-07-03 07:58:54.672702,15531
1b2db91f-afb9-406a-bff9-217d188d6ba4,qquad,Moran|SW,2018-07-03 07:58:54.672731,2018-07-03 07:58:54.672732,15532
0c7b8afb-0a6c-4140-9110-87cd2a06fd19,qquad,Moran|NW,2018-07-03 07:58:54.672762,2018-07-03 07:58:54.672763,15533
b8ae77fb-f690-4803-ba58-d4c8a1f8b697,qquad,Moran|NE,2018-07-03 07:58:54.672790,2018-07-03 07:58:54.672791,15534
ede32157-cb52-4e4f-8b86-a9e79c962618,qquad,Moran|SE,2018-07-03 07:58:54.672822,2018-07-03 07:58:54.672823,15535
93a8498f-755a-420e-b1e3-e807aa04bdcb,qquad,Moran Ranch|NW,2018-07-03 07:58:54.672852,2018-07-03 07:58:54.672853,15536
73923ad2-97f7-4ff8-8197-da4841aa450c,qquad,Moran Ranch|NE,2018-07-03 07:58:54.672882,2018-07-03 07:58:54.672883,15537
d53890b5-3e67-47ce-954a-4aec161ef794,qquad,Moran Ranch|SW,2018-07-03 07:58:54.672911,2018-07-03 07:58:54.672912,15538
f21de773-d14c-4d4a-9351-571aceecb527,qquad,Moran Ranch|SE,2018-07-03 07:58:54.672938,2018-07-03 07:58:54.672939,15539
48202a3c-82d7-4ebd-8397-635291c62e95,qquad,Moravia|NE,2018-07-03 07:58:54.672967,2018-07-03 07:58:54.672968,15540
5eddf4c4-748d-4c8f-a71a-69f32d671702,qquad,Moravia|SW,2018-07-03 07:58:54.672996,2018-07-03 07:58:54.672997,15541
267e68e6-26c1-4e64-b9a3-7d2488892cdb,qquad,Moravia|SE,2018-07-03 07:58:54.673025,2018-07-03 07:58:54.673026,15542
8eb9dae2-be99-4abd-939c-76df3477003c,qquad,Moravia|NW,2018-07-03 07:58:54.673055,2018-07-03 07:58:54.673056,15543
3dfd69ab-2fb2-477a-b7c7-8907d5cd0e33,qquad,Morgan|NE,2018-07-03 07:58:54.673083,2018-07-03 07:58:54.673084,15544
0cac4a3f-d8f3-4004-88dd-e03dd8a47c88,qquad,Morgan|SE,2018-07-03 07:58:54.673144,2018-07-03 07:58:54.673147,15545
dfe7256d-b8b0-4b29-8bcb-2baa8bc03262,qquad,Morgan|NW,2018-07-03 07:58:54.673193,2018-07-03 07:58:54.673194,15546
d6953614-119e-4e33-bd6c-766506a55180,qquad,Morgan|SW,2018-07-03 07:58:54.673228,2018-07-03 07:58:54.673229,15547
b225c428-8475-44c7-9012-a4581468b0ec,qquad,Morgan Mill|NW,2018-07-03 07:58:54.673259,2018-07-03 07:58:54.673260,15548
51113490-8163-4e63-9148-c3471465265b,qquad,Morgan Mill|NE,2018-07-03 07:58:54.673288,2018-07-03 07:58:54.673289,15549
999b9fa8-cc6c-46d0-a6d2-42bf0c1afa26,qquad,Morgan Mill|SW,2018-07-03 07:58:54.673318,2018-07-03 07:58:54.673319,15550
7470eb3c-1e0f-473f-90d7-8fe8101de68b,qquad,Morgan Mill|SE,2018-07-03 07:58:54.673347,2018-07-03 07:58:54.673348,15551
555ed519-c1de-4b58-8f07-49bc11651bcd,qquad,Mormon Mill|NW,2018-07-03 07:58:54.673376,2018-07-03 07:58:54.673377,15556
a2697fab-dea0-4427-a1f3-fd0b656cd2c5,qquad,Mormon Mill|SW,2018-07-03 07:58:54.673405,2018-07-03 07:58:54.673406,15557
e0339eb5-0e5d-487d-b49e-84cc6d3d730a,qquad,Mormon Mill|SE,2018-07-03 07:58:54.673432,2018-07-03 07:58:54.673433,15558
8a6d7bb1-abe7-4717-a1a3-56867d2e635d,qquad,Mormon Mill|NE,2018-07-03 07:58:54.673461,2018-07-03 07:58:54.673462,15559
