file_type_relate_id,created,last_modified,collection_id,file_type_id
099b04ea-126a-46b8-bc39-35ae9d228cab,2018-08-01 11:14:09.313942,2018-08-01 11:14:09.313944,1f1d417a-26f2-41d5-9787-af392d0f09cf,3f961385-f5cf-400f-b04b-2cb58bce4908
bd2ec738-af69-42f7-8259-0362b8256218,2018-08-01 11:14:09.314020,2018-08-01 11:14:09.314022,231b486b-7512-4004-869a-0e2e9217d118,5fef469d-da26-4279-b2e9-094721af176c
952e5822-95e7-4156-ba60-59de1a39e8c1,2018-08-01 11:14:09.314109,2018-08-01 11:14:09.314110,3ae404a0-f976-4064-9d3e-81e5a719ca3c,60503dfb-e5a8-4017-8f78-757fb3d68ff6
f9ed3bf0-674d-45ff-b786-d9493b159b37,2018-08-01 11:14:09.314144,2018-08-01 11:14:09.314146,3ae404a0-f976-4064-9d3e-81e5a719ca3c,70124f34-80be-4774-8ffe-3ff966e09ac9
bbad8b6d-bf2c-4be6-b789-2e795f2a9e01,2018-08-01 11:14:09.314232,2018-08-01 11:14:09.314233,4c81ca86-fc3e-4275-9510-6adaff57f6ed,5fef469d-da26-4279-b2e9-094721af176c
6683762b-8845-49af-93ea-5ca634fdb9ec,2018-08-01 11:14:09.314339,2018-08-01 11:14:09.314341,5751f066-28be-46af-b795-08387a27da6e,5fef469d-da26-4279-b2e9-094721af176c
1ee76896-f7e8-429f-90a0-1880c56d1486,2018-08-01 11:14:09.314436,2018-08-01 11:14:09.314437,b133455e-0196-4e5d-b69b-a962847afce3,3f961385-f5cf-400f-b04b-2cb58bce4908
7d7a233f-0736-4b86-bae6-f6ceacf1866f,2018-08-01 11:14:09.314513,2018-08-01 11:14:09.314514,52882402-db53-44cd-8c61-5a00a6ecec3d,17a5dcba-ff5e-4e81-8d3b-694096a125e9
09827b4a-528a-4222-8140-920bc67b2cec,2018-08-01 11:14:09.314597,2018-08-01 11:14:09.314598,c2ef5d63-378b-4d5e-a1b6-0b189dc30c5e,5fef469d-da26-4279-b2e9-094721af176c
21b8d4e1-0ad2-4934-8edc-6703773aec46,2018-08-01 11:14:09.314634,2018-08-01 11:14:09.314635,c2ef5d63-378b-4d5e-a1b6-0b189dc30c5e,08a67ef8-cbea-4b6f-a4ad-e58334290fbe
bd48e951-d08a-4611-920d-e5f9c1f749d7,2018-08-01 11:14:09.314668,2018-08-01 11:14:09.314669,c2ef5d63-378b-4d5e-a1b6-0b189dc30c5e,f4adc6bc-7314-4848-87de-ced1361db873
91a53b39-8cda-4b17-acad-7b4191566323,2018-08-01 11:14:09.314743,2018-08-01 11:14:09.314744,84f48258-fcf2-42a1-bd8b-5ed1f882aebe,5fef469d-da26-4279-b2e9-094721af176c
66ee00de-71b9-414d-98fa-4e7ced499f66,2018-08-01 11:14:09.314849,2018-08-01 11:14:09.314850,3dbe699f-1ba5-445b-b291-28390ae4f32d,3f961385-f5cf-400f-b04b-2cb58bce4908
f7efb543-618c-470f-bb38-8ef0d2a2f884,2018-08-01 11:14:09.314943,2018-08-01 11:14:09.314944,bfdb7a76-a36c-4e9b-ba18-e8c8b259ed91,70124f34-80be-4774-8ffe-3ff966e09ac9
7ec5d6e1-06f7-4ace-b7d4-b3c69ca35451,2018-08-01 11:14:09.315031,2018-08-01 11:14:09.315032,a5970f51-1fb6-49f3-8fb0-f862cb255415,70124f34-80be-4774-8ffe-3ff966e09ac9
35c608c8-4ab0-4011-9553-899f1d083dc3,2018-08-01 11:14:09.315148,2018-08-01 11:14:09.315150,eb192b73-e92b-4948-a851-f975c86463f6,5fef469d-da26-4279-b2e9-094721af176c
6f305706-8903-4252-b0ac-10c10489c6bf,2018-08-01 11:14:09.315239,2018-08-01 11:14:09.315241,c7aa3dae-3934-4d36-91a3-9f53526c9438,17a5dcba-ff5e-4e81-8d3b-694096a125e9
920a5f45-09f5-4cab-8c25-ec14a89e5e03,2018-08-01 11:14:09.315333,2018-08-01 11:14:09.315334,5106093c-226e-4212-83e6-ce8ac8ab693b,5fef469d-da26-4279-b2e9-094721af176c
0df7548a-b07a-44d0-9216-610c27f0d2b9,2018-08-01 11:14:09.315417,2018-08-01 11:14:09.315418,40959f80-cc22-433a-bc89-1ab6789c750b,17a5dcba-ff5e-4e81-8d3b-694096a125e9
4b12246c-1c86-4215-9998-945d2006ab6e,2018-08-01 11:14:09.315496,2018-08-01 11:14:09.315497,deaa1e8e-7233-411f-b77f-b5a16e072e64,5fef469d-da26-4279-b2e9-094721af176c
427ec291-da15-4dd8-8429-185844b5a401,2018-08-01 11:14:09.315601,2018-08-01 11:14:09.315602,44f9b291-9903-4dbb-88e7-9d31acd7ff7e,60503dfb-e5a8-4017-8f78-757fb3d68ff6
ea7094a2-7521-4881-8a11-a7ba3397f7c8,2018-08-01 11:14:09.315690,2018-08-01 11:14:09.315692,d03915c3-025d-48ff-8ad8-aeb13ea4b51b,5fef469d-da26-4279-b2e9-094721af176c
1081a357-56d7-4238-9c16-99e8efbb58fc,2018-08-01 11:14:09.315726,2018-08-01 11:14:09.315728,d03915c3-025d-48ff-8ad8-aeb13ea4b51b,08a67ef8-cbea-4b6f-a4ad-e58334290fbe
4803fcf6-6f0f-44af-8cca-0ccb50ec3e08,2018-08-01 11:14:09.315760,2018-08-01 11:14:09.315761,d03915c3-025d-48ff-8ad8-aeb13ea4b51b,f4adc6bc-7314-4848-87de-ced1361db873
a038281c-003d-45f6-bb62-a4f06061910e,2018-08-01 11:14:09.315846,2018-08-01 11:14:09.315847,6ab34fe4-90b4-4474-a327-2a7b1cf65923,60503dfb-e5a8-4017-8f78-757fb3d68ff6
bc4254a3-6429-467b-bda8-d9d630a1abd4,2018-08-01 11:14:09.315911,2018-08-01 11:14:09.315912,6ab34fe4-90b4-4474-a327-2a7b1cf65923,70124f34-80be-4774-8ffe-3ff966e09ac9
ff01245c-5f71-420a-95fd-0ddd712346fe,2018-08-01 11:14:09.316000,2018-08-01 11:14:09.316001,9dd28b93-6249-4f55-8116-629d249938c8,15a8d9a4-dd27-44fb-ac3f-16606eeb37f5
71bb1c5f-1c90-4992-971e-a1048a7b0905,2018-08-01 11:14:09.316097,2018-08-01 11:14:09.316098,5a40a2fa-b125-4c1e-8100-a19187736cdb,ee5de03c-07cd-4af3-8cff-d9685f79491b
8a1a1765-e7d3-4555-81a9-7c5da2e84c4f,2018-08-01 11:14:09.316182,2018-08-01 11:14:09.316183,af1ca25e-b38b-4203-90b8-d90f881963ae,5fef469d-da26-4279-b2e9-094721af176c
c8a0a067-15d0-4152-872a-9fc813d4120d,2018-08-01 11:14:09.316218,2018-08-01 11:14:09.316219,af1ca25e-b38b-4203-90b8-d90f881963ae,08a67ef8-cbea-4b6f-a4ad-e58334290fbe
8b75051f-e4d6-412a-8367-271a881f3ca7,2018-08-01 11:14:09.316313,2018-08-01 11:14:09.316314,3fbac9d5-d6ec-4201-8261-22d3d0c2684d,3f961385-f5cf-400f-b04b-2cb58bce4908
8f4df47a-f9b5-4744-b84d-33c5ced983ed,2018-08-01 11:14:09.316400,2018-08-01 11:14:09.316401,a21fdb21-ace9-43b2-97ab-b42abd781c05,5fef469d-da26-4279-b2e9-094721af176c
2b20d3d2-3e8d-4ef4-91e9-cffcc47238eb,2018-08-01 11:14:09.316435,2018-08-01 11:14:09.316436,a21fdb21-ace9-43b2-97ab-b42abd781c05,08a67ef8-cbea-4b6f-a4ad-e58334290fbe
a84f3dd9-d510-46ed-b1c8-d332a5210a5c,2018-08-01 11:14:09.316469,2018-08-01 11:14:09.316470,a21fdb21-ace9-43b2-97ab-b42abd781c05,f4adc6bc-7314-4848-87de-ced1361db873
d573e7ba-4494-46c0-b88d-bb7e7226caa7,2018-08-01 11:14:09.316620,2018-08-01 11:14:09.316622,b0d2c140-b848-46d7-87c6-435f625ae8a0,5fef469d-da26-4279-b2e9-094721af176c
4319452b-901d-4e67-86d9-e351ac33b444,2018-08-01 11:14:09.316742,2018-08-01 11:14:09.316744,d69e74b0-9c20-4a7d-9b3d-f251eb318bfe,3f961385-f5cf-400f-b04b-2cb58bce4908
857da9b0-e1a7-4e71-88d3-bd095cc9ab07,2018-08-01 11:14:09.316836,2018-08-01 11:14:09.316837,b7e5b638-99f0-4676-9411-c88d06d49943,60503dfb-e5a8-4017-8f78-757fb3d68ff6
c729f212-ed74-4fce-aa54-1bba07d0dc8d,2018-08-01 11:14:09.316872,2018-08-01 11:14:09.316873,b7e5b638-99f0-4676-9411-c88d06d49943,70124f34-80be-4774-8ffe-3ff966e09ac9
870a5a82-665f-4b45-aa85-5f05d1734388,2018-08-01 11:14:09.316950,2018-08-01 11:14:09.316951,78af4910-3620-479b-a41b-36b0ed655c38,5fef469d-da26-4279-b2e9-094721af176c
9d96c30a-ac45-4d0c-aa1f-345384125f18,2018-08-01 11:14:09.317065,2018-08-01 11:14:09.317066,924d3c6f-9f74-4147-8044-d4025f12eac3,60503dfb-e5a8-4017-8f78-757fb3d68ff6
55daac11-6bbd-4e8a-b5b9-6ea3c103aad1,2018-08-01 11:14:09.317102,2018-08-01 11:14:09.317103,924d3c6f-9f74-4147-8044-d4025f12eac3,70124f34-80be-4774-8ffe-3ff966e09ac9
f0837f37-0696-42f7-acba-ee0cf250ceab,2018-08-01 11:14:09.317187,2018-08-01 11:14:09.317188,1c57b5f0-7544-4eb6-8df1-bcddc92dcd93,5fef469d-da26-4279-b2e9-094721af176c
b1942299-89ba-4f58-9c98-02bfeee8d6ab,2018-08-01 11:14:09.317273,2018-08-01 11:14:09.317274,7fb5157d-0fd8-46fa-801d-1e2992aee1de,5fef469d-da26-4279-b2e9-094721af176c
bd8d2f61-d99b-4871-b7f3-47293dd8f2b5,2018-08-01 11:14:09.317347,2018-08-01 11:14:09.317349,fab36a85-2785-40dc-978c-fa819b3aafae,5fef469d-da26-4279-b2e9-094721af176c
3951c881-07cc-40ce-b2c3-c9de5fd81038,2018-08-01 11:14:09.317383,2018-08-01 11:14:09.317384,fab36a85-2785-40dc-978c-fa819b3aafae,08a67ef8-cbea-4b6f-a4ad-e58334290fbe
973dcde6-19d0-40f0-b9e7-8083ca24a3c9,2018-08-01 11:14:09.317417,2018-08-01 11:14:09.317418,fab36a85-2785-40dc-978c-fa819b3aafae,f4adc6bc-7314-4848-87de-ced1361db873
22cf2f74-724f-4a4d-bdba-eb6722d0ecfc,2018-08-01 11:14:09.317497,2018-08-01 11:14:09.317499,c090aa08-f03c-405b-9aae-b1cf4467b4c1,5fef469d-da26-4279-b2e9-094721af176c
87f1deab-97f2-4590-b930-d96f0ca38b40,2018-08-01 11:14:09.317602,2018-08-01 11:14:09.317604,e0ead9bd-0c01-4716-97e9-808ec330afd2,aab2ded2-843d-4852-b2d7-5d2979b2e085
bfd432e2-33ea-48d8-9781-799e48b03310,2018-08-01 11:14:09.317639,2018-08-01 11:14:09.317640,e0ead9bd-0c01-4716-97e9-808ec330afd2,45457c8c-a705-4dcc-a4a5-e84ebe980ad0
bfa804cb-fe32-4c57-a40f-67b054050437,2018-08-01 11:14:09.317729,2018-08-01 11:14:09.317730,8f1b8540-e68d-4141-baa0-3e5ceeeb54d7,3f961385-f5cf-400f-b04b-2cb58bce4908
3add5515-1e4b-4c18-8d5c-54e546e28956,2018-08-01 11:14:09.317810,2018-08-01 11:14:09.317811,0ec8bfd4-2c19-458c-a511-8b3d7487ac27,60503dfb-e5a8-4017-8f78-757fb3d68ff6
a601a16f-06be-4c54-a7b6-818ca3dcbdef,2018-08-01 11:14:09.317846,2018-08-01 11:14:09.317847,0ec8bfd4-2c19-458c-a511-8b3d7487ac27,70124f34-80be-4774-8ffe-3ff966e09ac9
c398f36b-2bb4-4f71-940e-c4d7fcd9d8f8,2018-08-01 11:14:09.317968,2018-08-01 11:14:09.317969,df4303b6-aed5-4075-98df-cadb84990165,70124f34-80be-4774-8ffe-3ff966e09ac9
8c6b279a-3fd7-491d-ad30-9c9580c579e3,2018-08-01 11:14:09.318047,2018-08-01 11:14:09.318048,4ef9121b-1de2-444b-a7c3-9d99e77b9fdd,60503dfb-e5a8-4017-8f78-757fb3d68ff6
9a1d5f5c-7b86-4725-9bdf-e3aa1aa8aadb,2018-08-01 11:14:09.318135,2018-08-01 11:14:09.318136,506b4a6b-a8cf-4b69-9b9f-1d358067ac6a,3f961385-f5cf-400f-b04b-2cb58bce4908
44c9b430-1c7f-46b9-bd45-3e42bc8dbb59,2018-08-01 11:14:09.318232,2018-08-01 11:14:09.318234,da097bc5-240e-400e-944f-0e403fbd781f,3f961385-f5cf-400f-b04b-2cb58bce4908
cab3eb16-383b-4e74-a370-4c0c4b7f7ec7,2018-08-01 11:14:09.318357,2018-08-01 11:14:09.318359,6bb27abd-b30c-4bd0-b429-a570fd999e15,3f961385-f5cf-400f-b04b-2cb58bce4908
8b552752-21e7-4d51-bcdd-9b2cc5667355,2018-08-01 11:14:09.318445,2018-08-01 11:14:09.318446,1095a856-b1ba-4de4-a747-6c840cf67734,5fef469d-da26-4279-b2e9-094721af176c
eebabef5-f988-4f08-900f-d9d5fce9d08f,2018-08-01 11:14:09.318534,2018-08-01 11:14:09.318535,61e8db81-5ca3-4c58-ac7a-3ecf4467894b,60503dfb-e5a8-4017-8f78-757fb3d68ff6
eabeacbe-36f9-4d92-a971-10c0c056392b,2018-08-01 11:14:09.318654,2018-08-01 11:14:09.318655,bd48a549-e911-4a43-b78c-815647343fb6,5fef469d-da26-4279-b2e9-094721af176c
d48324a6-a6dc-46aa-b67c-96f95e9be8af,2018-08-01 11:14:09.318747,2018-08-01 11:14:09.318748,84dc0be9-7ae2-4615-a74f-b276f3beec17,70124f34-80be-4774-8ffe-3ff966e09ac9
1193c438-2aec-43c7-826d-0f4f9059eae3,2018-08-01 11:14:09.318783,2018-08-01 11:14:09.318784,84dc0be9-7ae2-4615-a74f-b276f3beec17,3f961385-f5cf-400f-b04b-2cb58bce4908
94059092-a3e9-4c2f-9221-716f96711253,2018-08-01 11:14:09.318817,2018-08-01 11:14:09.318818,84dc0be9-7ae2-4615-a74f-b276f3beec17,6d00823e-bf76-4892-96a1-91cefdde5ffe
b1972631-1274-41bf-bf1d-2e8a92604ef3,2018-08-01 11:14:09.318904,2018-08-01 11:14:09.318906,97e5fa3b-8b12-4132-814d-dbb9335c6709,60503dfb-e5a8-4017-8f78-757fb3d68ff6
91a7f8df-5989-43fc-a3a6-16464ae706b6,2018-08-01 11:14:09.318940,2018-08-01 11:14:09.318941,97e5fa3b-8b12-4132-814d-dbb9335c6709,70124f34-80be-4774-8ffe-3ff966e09ac9
81b8bb28-e67f-4b36-80bb-36047f544cb3,2018-08-01 11:14:09.319023,2018-08-01 11:14:09.319025,4a5b165b-e996-4954-ba66-7c8b6834c403,5fef469d-da26-4279-b2e9-094721af176c
0033e1a2-b9fa-4a99-b1f9-601d1af33e83,2018-08-01 11:14:09.319142,2018-08-01 11:14:09.319143,a8756dac-62a7-4b51-8d07-ab0cecb6e600,60503dfb-e5a8-4017-8f78-757fb3d68ff6
cf8a8c46-1ff0-475b-8d37-eae6fc3f2233,2018-08-01 11:14:09.319179,2018-08-01 11:14:09.319180,a8756dac-62a7-4b51-8d07-ab0cecb6e600,4d67196a-da90-457d-a8f5-973ba2d37e73
7eacbdc9-b9fc-4865-811d-06a33b3a91e8,2018-08-01 11:14:09.319311,2018-08-01 11:14:09.319313,e56d2659-7c04-4ed9-a354-75bbe45647c6,4d67196a-da90-457d-a8f5-973ba2d37e73
cb7d7de1-0df0-4169-a250-90dbabbcab0c,2018-08-01 11:14:09.319447,2018-08-01 11:14:09.319449,0bf2bc60-48f4-4b2e-849f-31e25da08c91,4d67196a-da90-457d-a8f5-973ba2d37e73
db794fd0-208d-498b-8631-57c222f04813,2018-08-01 11:14:09.319583,2018-08-01 11:14:09.319584,1849447b-4f62-4318-81d3-9fef9c31482c,60503dfb-e5a8-4017-8f78-757fb3d68ff6
23b34c89-2960-4265-be50-d4709c150b87,2018-08-01 11:14:09.319620,2018-08-01 11:14:09.319622,1849447b-4f62-4318-81d3-9fef9c31482c,70124f34-80be-4774-8ffe-3ff966e09ac9
5fa49d78-f86f-4135-a472-5d6aa70d168f,2018-08-01 11:14:09.319726,2018-08-01 11:14:09.319727,dec8a962-0b66-48bc-bddc-e14736a9aaec,3f961385-f5cf-400f-b04b-2cb58bce4908
b3bc95ea-efc2-4722-979c-151cc8769bb8,2018-08-01 11:14:09.319823,2018-08-01 11:14:09.319824,c8ff13c0-8b82-4187-b21b-8962ef62cd0e,5fef469d-da26-4279-b2e9-094721af176c
7a898be3-104e-4c80-931b-087fe91c07fd,2018-08-01 11:14:09.319941,2018-08-01 11:14:09.319942,02a1485c-2c6e-4f4c-9f52-17c1d59dab59,3f961385-f5cf-400f-b04b-2cb58bce4908
48f816f1-16b2-42a5-906b-e38f7f2e4afe,2018-08-01 11:14:09.320064,2018-08-01 11:14:09.320065,58b8f94e-c1c4-4a8f-bc2b-bd96e35b83fd,70124f34-80be-4774-8ffe-3ff966e09ac9
2d69c50d-a6a6-4d95-8a2d-b6be31683c4d,2018-08-01 11:14:09.320158,2018-08-01 11:14:09.320160,2032756b-ee41-4782-bbca-59b237fe3d9e,3f961385-f5cf-400f-b04b-2cb58bce4908
96169eb5-c5af-4928-b96d-61388c4f22c8,2018-08-01 11:14:09.320262,2018-08-01 11:14:09.320264,cd77e3c0-58b5-4097-860d-81c9865ff0a8,17a5dcba-ff5e-4e81-8d3b-694096a125e9
880db6e7-ca3c-4dbd-9038-1084875887e1,2018-08-01 11:14:09.320351,2018-08-01 11:14:09.320352,69c829e2-94e2-4190-99a0-b895cd2726e8,5fef469d-da26-4279-b2e9-094721af176c
45682de2-67ea-4395-81b2-6f4863d413c0,2018-08-01 11:14:09.320429,2018-08-01 11:14:09.320431,87b28327-55ab-47e2-8bd9-53330ecd1295,5fef469d-da26-4279-b2e9-094721af176c
369fc35a-639f-47f6-b78a-b53a2d3d81a7,2018-08-01 11:14:09.320526,2018-08-01 11:14:09.320527,e7d2ccee-5288-4257-85bc-e4a2babf91ee,60503dfb-e5a8-4017-8f78-757fb3d68ff6
fc95f895-3a41-4386-852e-4c4a84a3b3ed,2018-08-01 11:14:09.320562,2018-08-01 11:14:09.320563,e7d2ccee-5288-4257-85bc-e4a2babf91ee,70124f34-80be-4774-8ffe-3ff966e09ac9
13efae66-35c9-40bd-bddb-6415b251a52c,2018-08-01 11:14:09.320668,2018-08-01 11:14:09.320669,2b756f1b-f695-46fe-ab00-c3e390c336a0,4d67196a-da90-457d-a8f5-973ba2d37e73
efe7dbec-2e98-4987-a0a6-3047e3b99320,2018-08-01 11:14:09.320755,2018-08-01 11:14:09.320756,ef391074-52ab-4a6b-b572-e40d575e3755,5fef469d-da26-4279-b2e9-094721af176c
014ad6e0-b9b1-4900-8076-a87ce018fd10,2018-08-01 11:14:09.320846,2018-08-01 11:14:09.320847,a3246604-801d-438e-a200-f97976a83659,5fef469d-da26-4279-b2e9-094721af176c
48b12387-e2c7-4fd8-988f-3a6489763d56,2018-08-01 11:14:09.320932,2018-08-01 11:14:09.320933,974853ba-e4e2-463d-8d7d-ff75dbd16797,5fef469d-da26-4279-b2e9-094721af176c
f6b3ba34-3572-4763-8705-ac47100831db,2018-08-01 11:14:09.321034,2018-08-01 11:14:09.321035,da8e3105-0b2e-450b-b8c3-59654b663152,60503dfb-e5a8-4017-8f78-757fb3d68ff6
42d75e63-b17e-4ae2-9d2a-32ed01f60205,2018-08-01 11:14:09.321110,2018-08-01 11:14:09.321111,0c09e269-e0e1-4725-946c-416e3c55614b,75f52f41-82c4-41ad-8ab4-617a72745440
2dcd71e7-df5e-4f49-9d0b-44cfa26e9745,2018-08-01 11:14:09.321146,2018-08-01 11:14:09.321147,0c09e269-e0e1-4725-946c-416e3c55614b,60503dfb-e5a8-4017-8f78-757fb3d68ff6
740a0cd0-df44-4c9e-b94b-1979fd03e0e2,2018-08-01 11:14:09.321223,2018-08-01 11:14:09.321224,9535ee24-610d-4f9e-9a12-a2317628149d,5fef469d-da26-4279-b2e9-094721af176c
f94507af-a435-45b7-b527-05e29a5bac37,2018-08-01 11:14:09.321258,2018-08-01 11:14:09.321259,9535ee24-610d-4f9e-9a12-a2317628149d,08a67ef8-cbea-4b6f-a4ad-e58334290fbe
86e13c7d-0907-4efb-a4c5-f88fb423b044,2018-08-01 11:14:09.321301,2018-08-01 11:14:09.321302,9535ee24-610d-4f9e-9a12-a2317628149d,f4adc6bc-7314-4848-87de-ced1361db873
ed56ab37-dec4-411f-8309-50ad9072ed56,2018-08-01 11:14:09.321384,2018-08-01 11:14:09.321385,8e755f52-4ca9-43dd-860a-ae09ef28305f,3f961385-f5cf-400f-b04b-2cb58bce4908
ba9b5d7c-5f7b-454b-9523-c713c7adc4bb,2018-08-01 11:14:09.321499,2018-08-01 11:14:09.321501,2645daf3-beb7-4137-98cf-c28b97008d89,3f961385-f5cf-400f-b04b-2cb58bce4908
a525c1f2-6581-4646-a5ed-f80abf47dd3c,2018-08-01 11:14:09.321585,2018-08-01 11:14:09.321586,64bdb745-2bbb-49af-837b-6f3f98cd941a,5fef469d-da26-4279-b2e9-094721af176c
b524113e-fc12-4bd8-bf3e-4748b478694b,2018-08-01 11:14:09.321665,2018-08-01 11:14:09.321667,c4236326-e557-4e99-bea8-55838fc9bb0f,5fef469d-da26-4279-b2e9-094721af176c
3987e7dd-f917-4979-8c46-6bbf48912839,2018-08-01 11:14:09.321702,2018-08-01 11:14:09.321703,c4236326-e557-4e99-bea8-55838fc9bb0f,08a67ef8-cbea-4b6f-a4ad-e58334290fbe
49821403-9da1-4fe0-ae77-74428f509989,2018-08-01 11:14:09.321773,2018-08-01 11:14:09.321775,933f49f3-d6c8-4632-8633-e7447a09ff55,5fef469d-da26-4279-b2e9-094721af176c
eb2bedf5-7a52-4ef0-be33-41abe739b050,2018-08-01 11:14:09.321809,2018-08-01 11:14:09.321810,933f49f3-d6c8-4632-8633-e7447a09ff55,08a67ef8-cbea-4b6f-a4ad-e58334290fbe
fc4d3f77-f782-440d-8c1d-d1b27d02046f,2018-08-01 11:14:09.321842,2018-08-01 11:14:09.321843,933f49f3-d6c8-4632-8633-e7447a09ff55,f4adc6bc-7314-4848-87de-ced1361db873
47188b13-7012-408e-b3e3-b032e53778ca,2018-08-01 11:14:09.321953,2018-08-01 11:14:09.321954,4e306d96-e77f-4794-b818-eba5c85140de,3f961385-f5cf-400f-b04b-2cb58bce4908
e035bd35-8b78-4f12-81b4-a97349bf388d,2018-08-01 11:14:09.321989,2018-08-01 11:14:09.321990,4e306d96-e77f-4794-b818-eba5c85140de,5fef469d-da26-4279-b2e9-094721af176c
66caff29-ee54-4f24-86af-66a91767d222,2018-08-01 11:14:09.322022,2018-08-01 11:14:09.322023,4e306d96-e77f-4794-b818-eba5c85140de,45457c8c-a705-4dcc-a4a5-e84ebe980ad0
789a72ac-1352-4cbd-9b50-69248dc9b6bd,2018-08-01 11:14:09.322100,2018-08-01 11:14:09.322101,79a18636-3419-4e22-92a3-d40c92eced14,08a67ef8-cbea-4b6f-a4ad-e58334290fbe
b509afb5-dc11-4936-a709-55904991d9c3,2018-08-01 11:14:09.322197,2018-08-01 11:14:09.322199,09f32e91-6579-4db1-91e4-4a0655af51ac,70124f34-80be-4774-8ffe-3ff966e09ac9
cf9ba947-e333-449e-827f-3933699ca47e,2018-08-01 11:14:09.322281,2018-08-01 11:14:09.322283,fc5457f9-30bd-403e-b3d7-778bcb8ed826,5fef469d-da26-4279-b2e9-094721af176c
cd606507-da9e-4bec-81fb-0eda0611ddf1,2018-08-01 11:14:09.322392,2018-08-01 11:14:09.322393,73eaebe0-1dd7-461d-8d79-5687b4465c7b,70124f34-80be-4774-8ffe-3ff966e09ac9
b9c906aa-21d5-46b5-a662-f9549ba1c54c,2018-08-01 11:14:09.322482,2018-08-01 11:14:09.322483,8136c798-e67d-4339-8b5e-e52897e70d1f,3f961385-f5cf-400f-b04b-2cb58bce4908
a62400f1-720d-4793-bf25-2c796df458a1,2018-08-01 11:14:09.322575,2018-08-01 11:14:09.322577,d28415b0-e933-4395-a66b-7d983a63abec,60503dfb-e5a8-4017-8f78-757fb3d68ff6
992659d6-a443-474a-b454-755b6af1e177,2018-08-01 11:14:09.322611,2018-08-01 11:14:09.322612,d28415b0-e933-4395-a66b-7d983a63abec,70124f34-80be-4774-8ffe-3ff966e09ac9
d0136019-a3ed-4ea9-b27e-7f381d324d72,2018-08-01 11:14:09.322688,2018-08-01 11:14:09.322689,b768dbb0-9840-4a7a-9ac7-c3aeae0ec16c,5fef469d-da26-4279-b2e9-094721af176c
e8113acd-b740-4cb8-ae62-ce22ffdfe796,2018-08-01 11:14:09.322805,2018-08-01 11:14:09.322806,48ce46cb-7aba-406c-8330-f6c5b43389c1,3f961385-f5cf-400f-b04b-2cb58bce4908
66f3b3bb-820b-41ac-9dba-5be8096bdc1e,2018-08-01 11:14:09.322895,2018-08-01 11:14:09.322896,4fe0ec12-331f-470d-abb2-5401bcf53714,70124f34-80be-4774-8ffe-3ff966e09ac9
0eababc7-595a-4e03-9e59-ae4e3f2c5363,2018-08-01 11:14:09.322983,2018-08-01 11:14:09.322984,0e7f4f25-44eb-42f8-af11-da0b70a1f956,60503dfb-e5a8-4017-8f78-757fb3d68ff6
4de1cb61-0f66-4eda-abca-a32b18d6c9d9,2018-08-01 11:14:09.323086,2018-08-01 11:14:09.323087,72aac46c-bf78-4357-bdd4-26212e8df890,60503dfb-e5a8-4017-8f78-757fb3d68ff6
e208a5c3-d060-4375-95df-a5f84eeb5872,2018-08-01 11:14:09.323122,2018-08-01 11:14:09.323123,72aac46c-bf78-4357-bdd4-26212e8df890,70124f34-80be-4774-8ffe-3ff966e09ac9
312803dd-6959-44c3-894e-bfaa37662dff,2018-08-01 11:14:09.323213,2018-08-01 11:14:09.323214,5182824e-5801-42d6-bfe8-28cdb279afc9,3f961385-f5cf-400f-b04b-2cb58bce4908
97cb226f-a990-49c9-8772-ba1a04798e58,2018-08-01 11:14:09.323303,2018-08-01 11:14:09.323304,49c7fa9b-ab48-4c17-8f19-27253f7cfd08,aab2ded2-843d-4852-b2d7-5d2979b2e085
b5595d2c-6040-4dfd-83f7-f4d9e109d823,2018-08-01 11:14:09.323338,2018-08-01 11:14:09.323339,49c7fa9b-ab48-4c17-8f19-27253f7cfd08,45457c8c-a705-4dcc-a4a5-e84ebe980ad0
34ff1c8a-5c5c-4066-a040-e2fd11864e88,2018-08-01 11:14:09.323414,2018-08-01 11:14:09.323415,1c29056b-92f2-4c34-9c3c-6f05f3f178e5,5fef469d-da26-4279-b2e9-094721af176c
c05022ce-4f0d-4e02-adf1-b05d1bf0e508,2018-08-01 11:14:09.323552,2018-08-01 11:14:09.323554,5cb58401-99b5-4bf4-b01a-5ca970be1d44,60503dfb-e5a8-4017-8f78-757fb3d68ff6
301c27e4-42fc-47ec-a84f-82962b1b451c,2018-08-01 11:14:09.323580,2018-08-01 11:14:09.323581,5cb58401-99b5-4bf4-b01a-5ca970be1d44,70124f34-80be-4774-8ffe-3ff966e09ac9
a04ec918-a50a-430e-9d0c-2d16cecda983,2018-08-01 11:14:09.323669,2018-08-01 11:14:09.323670,477953c1-ea26-4b01-9c6f-a87c310fe136,5fef469d-da26-4279-b2e9-094721af176c
b2ecab4b-0060-47dd-888c-5ec5f8b105af,2018-08-01 11:14:09.323762,2018-08-01 11:14:09.323764,a169c018-0b18-411a-97b8-66c45bea8a87,70124f34-80be-4774-8ffe-3ff966e09ac9
d0626080-b979-46c4-8616-0e95d641fc69,2018-08-01 11:14:09.323876,2018-08-01 11:14:09.323878,ab743202-206c-4c37-99b1-9a46db93bd4c,3f961385-f5cf-400f-b04b-2cb58bce4908
